ts,x,y,z,actual_exercise,pred_fast,pred_slow
1586999447100,0.043701172,-0.81762695,-0.0234375,0
1586999447103,0.067871094,-0.7817383,-0.07446289,0
1586999447108,0.046875,-0.87353516,-0.03564453,0
1586999447112,0.024902344,-1.0461426,-0.0390625,0
1586999447117,0.05810547,-0.9941406,-0.07763672,0
1586999447122,0.11767578,-1.140625,-0.045166016,0
1586999447127,0.061279297,-1.0563965,-0.03173828,0
1586999447131,-0.0390625,-1.1225586,0.030029297,0
1586999447135,-0.022216797,-1.1657715,0.15209961,0
1586999447139,-0.1550293,-1.2009277,0.4284668,0
1586999447144,-0.22363281,-1.1364746,0.5371094,0
1586999447150,-0.26171875,-0.92211914,0.5554199,0
1586999447156,-0.24023438,-0.7194824,0.49731445,0
1586999447162,-0.15795898,-0.73095703,0.37231445,0
1586999447167,-0.17797852,-0.8117676,0.4111328,0
1586999447171,-0.19555664,-0.95166016,0.48242188,0
1586999447177,-0.21923828,-0.93774414,0.49829102,0
1586999447184,-0.23925781,-0.88623047,0.4765625,0
1586999447190,-0.19213867,-0.8210449,0.43041992,0
1586999447196,-0.16186523,-0.86083984,0.37817383,0
1586999447203,-0.12890625,-0.9277344,0.30004883,0
1586999447208,-0.10498047,-0.9904785,0.23339844,0
1586999447213,-0.08520508,-1.0241699,0.13330078,0
1586999449841,0.022705078,-1.017334,0.023925781,0
1586999449849,0.12988281,-1.3037109,-0.17553711,0
1586999449856,0.39648438,-1.3630371,-0.45214844,0
1586999449858,0.31689453,-1.0944824,-0.39672852,0
1586999449862,0.34570312,-0.9885254,-0.3713379,0
1586999449865,0.26879883,-0.9694824,-0.3005371,0
1586999449870,0.23364258,-0.9370117,-0.22070312,0
1586999449877,0.19067383,-0.80249023,-0.17651367,0
1586999449882,0.13110352,-0.81591797,-0.11450195,0
1586999449888,0.0859375,-0.8117676,-0.052978516,0
1586999449893,0.064208984,-0.8286133,0.03125,0
1586999449897,-0.0048828125,-0.91967773,0.08618164,0
1586999449901,-0.09741211,-0.9550781,0.14208984,0
1586999449906,-0.07714844,-0.9658203,0.2487793,0
1586999449910,-0.103515625,-0.9873047,0.28271484,0
1586999449914,-0.107666016,-0.96118164,0.2529297,0
1586999449918,-0.114746094,-0.97143555,0.27978516,0
1586999449925,-0.09814453,-0.96313477,0.27490234,0
1586999449931,-0.08129883,-0.96972656,0.25,0
1586999449936,-0.0546875,-0.96118164,0.2084961,0
1586999449939,-0.016845703,-0.96435547,0.14233398,0
1586999449944,0.03149414,-0.86035156,0.032470703,0
1586999449949,0.08129883,-0.77368164,-0.05102539,0
1586999449956,0.18847656,-0.8730469,-0.1027832,0
1586999449960,0.17602539,-0.8996582,-0.07763672,0
1586999449966,0.20288086,-0.8925781,-0.2055664,0
1586999449971,0.2475586,-0.9675293,-0.15673828,0
1586999449976,0.19433594,-1.032959,-0.20385742,0
1586999449980,0.21411133,-1.1677246,-0.16308594,0
1586999449985,0.13916016,-1.1774902,-0.04321289,0
1586999449991,0.026611328,-1.2890625,0.08984375,0
1586999449996,-0.08154297,-1.2678223,0.33032227,0
1586999452031,-0.15771484,-1.0871582,0.40844727,0
1586999452042,-0.20410156,-0.84033203,0.43945312,0
1586999452056,-0.13671875,-0.782959,0.32470703,0
1586999452059,-0.12402344,-0.85546875,0.32543945,0
1586999452067,-0.140625,-0.9577637,0.3310547,0
1586999452077,-0.15161133,-1.0109863,0.35791016,0
1586999452083,-0.16455078,-0.98706055,0.35888672,0
1586999452088,-0.15600586,-0.89575195,0.34204102,0
1586999452095,-0.12841797,-0.89501953,0.29418945,0
1586999452101,-0.08886719,-0.9350586,0.2409668,0
1586999452106,-0.05517578,-0.9914551,0.17407227,0
1586999452112,-0.0126953125,-1.036377,0.09033203,0
1586999452119,0.047851562,-1.0175781,-0.0075683594,0
1586999452125,0.11352539,-1.0834961,-0.071777344,0
1586999452129,0.23120117,-1.2475586,-0.27783203,0
1586999452134,0.39208984,-1.2697754,-0.42236328,0
1586999452139,0.3400879,-1.1376953,-0.37573242,0
1586999452145,0.35375977,-1.0197754,-0.34692383,0
1586999452151,0.26757812,-0.9904785,-0.27905273,0
1586999452156,0.24194336,-0.9694824,-0.23046875,0
1586999452160,0.18457031,-0.84399414,-0.18066406,0
1586999452165,0.15893555,-0.75878906,-0.12207031,0
1586999452170,0.11767578,-0.7702637,-0.08325195,0
1586999452175,0.068359375,-0.84155273,-0.009765625,0
1586999452180,0.041503906,-0.9284668,0.09326172,0
1586999452184,-0.06616211,-0.91625977,0.16113281,0
1586999452188,-0.04663086,-1.0368652,0.24194336,0
1586999452192,-0.06958008,-0.9880371,0.27783203,0
1586999452197,-0.083740234,-0.94091797,0.2854004,0
1586999452360,-0.09741211,-0.9716797,0.28759766,0,0,0
1586999452365,-0.079589844,-0.94970703,0.27978516,0
1586999452366,-0.05859375,-0.9272461,0.25170898,0
1586999454615,-0.056884766,-0.91015625,0.19238281,0
1586999454625,-0.005859375,-0.8769531,0.1081543,0
1586999454632,0.07519531,-0.81933594,0.038330078,0
1586999454637,0.030029297,-0.83154297,-0.015625,0
1586999454642,0.1328125,-0.8911133,-0.12573242,0
1586999454646,0.07910156,-0.8894043,-0.11694336,0
1586999454651,0.13330078,-1.0397949,-0.1418457,0
1586999454656,0.18334961,-1.2373047,-0.14770508,0
1586999454664,0.08666992,-1.130127,-0.099609375,0
1586999454670,0.012451172,-1.217041,0.0075683594,0
1586999454675,-0.059326172,-1.2353516,0.1340332,0
1586999454680,-0.18164062,-1.1911621,0.3154297,0
1586999454685,-0.2199707,-1.0405273,0.37304688,0
1586999454692,-0.18676758,-0.8666992,0.37963867,0
1586999454700,-0.16064453,-0.7714844,0.3474121,0
1586999454728,-0.18139648,-0.8371582,0.359375,0
1586999454734,-0.1796875,-0.95654297,0.3864746,0
1586999454742,-0.20092773,-0.98535156,0.40112305,0
1586999454746,-0.18896484,-0.9477539,0.38012695,0
1586999454750,-0.15136719,-0.8898926,0.3395996,0
1586999454754,-0.122802734,-0.8996582,0.28808594,0
1586999454758,-0.09692383,-0.9416504,0.22998047,0
1586999454763,-0.053710938,-1.0063477,0.16577148,0
1586999454767,0.010986328,-1.0183105,0.07324219,0
1586999454773,0.06274414,-1.003418,-0.005859375,0
1586999454781,0.12109375,-1.0004883,-0.118896484,0
1586999454785,0.2614746,-1.2514648,-0.35961914,0
1586999454790,0.44995117,-1.2312012,-0.60058594,0
1586999454946,0.42773438,-1.0983887,-0.5527344,0,0,0
1586999454952,0.37426758,-1.0063477,-0.49536133,0
1586999454953,0.30908203,-0.9458008,-0.4038086,0
1586999454954,0.26733398,-0.90063477,-0.34594727,0
1586999456999,0.2536621,-0.7687988,-0.2722168,0
1586999457003,0.16577148,-0.67822266,-0.20483398,0
1586999457009,0.13085938,-0.75,-0.13427734,0
1586999457013,0.10058594,-0.84765625,-0.036132812,0
1586999457018,0.021484375,-0.9382324,0.06665039,0
1586999457024,-0.064453125,-0.9108887,0.060302734,0
1586999457031,-0.0041503906,-1.0476074,0.18603516,0
1586999457039,-0.05859375,-1.019043,0.23217773,0
1586999457045,-0.088134766,-0.95458984,0.23217773,0
1586999457052,-0.100097656,-0.9836426,0.25463867,0
1586999457056,-0.0793457,-0.9926758,0.23291016,0
1586999457073,-0.034179688,-0.9873047,0.2121582,0
1586999457075,-0.05029297,-0.9812012,0.18139648,0
1586999457077,-0.030517578,-0.9621582,0.12573242,0
1586999457079,0.030273438,-0.88964844,0.03173828,0
1586999457083,0.10595703,-0.72436523,-0.056396484,0
1586999457089,0.103759766,-0.7817383,-0.11376953,0
1586999457093,0.19042969,-0.9328613,-0.1652832,0
1586999457098,0.17578125,-0.97680664,-0.1784668,0
1586999457104,0.13427734,-0.85375977,-0.2668457,0
1586999457108,0.20117188,-1.0854492,-0.25634766,0
1586999457114,0.2109375,-1.1452637,-0.22583008,0
1586999457118,0.15966797,-1.2414551,-0.12084961,0
1586999457123,0.01171875,-1.2585449,0.030273438,0
1586999457128,-0.045410156,-1.2875977,0.19238281,0
1586999457135,-0.15625,-1.1699219,0.35058594,0
1586999457139,-0.11621094,-0.8796387,0.33569336,0
1586999457242,-0.14477539,-0.71655273,0.32495117,0,0,0
1586999457262,-0.103271484,-0.83032227,0.3010254,0
1586999457263,-0.16918945,-0.95751953,0.3569336,0
1586999457264,-0.23364258,-1.0512695,0.3984375,0
1586999457264,-0.22338867,-0.96533203,0.38916016,0
1586999459783,-0.19897461,-0.8930664,0.36157227,0
1586999459791,-0.16381836,-0.8498535,0.31811523,0
1586999459804,-0.13208008,-0.892334,0.28637695,0
1586999459814,-0.15258789,-0.9719238,0.2770996,0
1586999459819,-0.14135742,-0.99438477,0.25463867,0
1586999459825,-0.11645508,-0.9926758,0.20703125,0
1586999459831,-0.040527344,-1.0185547,0.091308594,0
1586999459836,0.050048828,-0.9855957,-0.029052734,0
1586999459841,0.087402344,-1.1035156,-0.14648438,0
1586999459849,0.30566406,-1.324707,-0.39990234,0
1586999459854,0.49560547,-1.262207,-0.5048828,0
1586999459882,0.4182129,-1.1464844,-0.4411621,0
1586999459883,0.30151367,-0.9980469,-0.39648438,0
1586999459884,0.2932129,-0.9199219,-0.32666016,0
1586999459885,0.2241211,-0.7429199,-0.28710938,0
1586999459887,0.17529297,-0.68188477,-0.20825195,0
1586999459890,0.13549805,-0.71313477,-0.1352539,0
1586999459892,0.1003418,-0.7832031,-0.03125,0
1586999459899,0.02734375,-0.96118164,0.029785156,0
1586999459905,-0.071777344,-0.95336914,0.12231445,0
1586999459911,-0.078125,-0.9641113,0.1550293,0
1586999459914,-0.06665039,-1.0231934,0.24072266,0
1586999459921,-0.08569336,-0.98535156,0.2536621,0
1586999459927,-0.14428711,-0.94873047,0.2680664,0
1586999459931,-0.11010742,-0.9680176,0.26953125,0
1586999459937,-0.08959961,-0.9929199,0.25830078,0
1586999460043,-0.063964844,-0.98706055,0.22387695,0,0,0
1586999460059,-0.047851562,-0.96313477,0.17041016,0
1586999460060,-0.022460938,-0.8979492,0.07055664,0
1586999460060,0.056396484,-0.7519531,-0.020019531,0
1586999460062,0.075927734,-0.75756836,-0.11352539,0
1586999460063,0.18310547,-0.98583984,-0.22045898,0
1586999461969,0.17358398,-0.96850586,-0.17016602,0
1586999462050,0.2109375,-0.8100586,-0.30639648,0
1586999462059,0.1977539,-1.0368652,-0.25952148,0
1586999462067,0.20288086,-1.0212402,-0.29296875,0
1586999462073,0.15307617,-1.1901855,-0.22167969,0
1586999462080,0.10083008,-1.1794434,-0.13598633,0
1586999462087,-0.02319336,-1.2705078,0.030273438,0
1586999462092,-0.11254883,-1.2453613,0.21240234,0
1586999462099,-0.12695312,-1.0942383,0.29345703,0
1586999462104,-0.16186523,-0.87231445,0.3581543,0
1586999462109,-0.1809082,-0.7265625,0.34692383,0
1586999462114,-0.12939453,-0.8676758,0.3178711,0
1586999462122,-0.1652832,-0.99560547,0.34375,0
1586999462129,-0.19677734,-1.0100098,0.39257812,0
1586999462135,-0.18481445,-0.9416504,0.38623047,0
1586999462140,-0.16333008,-0.859375,0.35839844,0
1586999462147,-0.12133789,-0.89208984,0.28100586,0
1586999462155,-0.09399414,-0.96069336,0.21191406,0
1586999462162,-0.096191406,-1.0129395,0.17602539,0
1586999462167,-0.064941406,-1.026123,0.13305664,0
1586999462172,-0.041259766,-0.9921875,0.08569336,0
1586999462177,0.087890625,-1.1074219,-0.084472656,0
1586999462182,0.17602539,-1.2241211,-0.31567383,0
1586999462189,0.30419922,-1.2224121,-0.45361328,0
1586999462194,0.3310547,-1.1567383,-0.4501953,0
1586999462301,0.30151367,-1.0576172,-0.41723633,0,0,0
1586999462309,0.26538086,-0.9797363,-0.35668945,0
1586999462310,0.22021484,-0.9213867,-0.28076172,0
1586999462310,0.20361328,-0.8029785,-0.23901367,0
1586999462311,0.14477539,-0.7348633,-0.1730957,0
1586999462312,0.13061523,-0.80200195,-0.10571289,0
1586999462313,0.076660156,-0.84765625,-0.018066406,0
1586999464551,0.020019531,-0.92578125,0.09472656,0
1586999464558,-0.010498047,-0.9267578,0.18652344,0
1586999464565,-0.095214844,-1.0080566,0.20678711,0
1586999464574,-0.07348633,-1.0131836,0.23779297,0
1586999464580,-0.0625,-0.9370117,0.27441406,0
1586999464586,-0.08959961,-0.9772949,0.27563477,0
1586999464592,-0.072753906,-0.98413086,0.25610352,0
1586999464597,-0.047607422,-0.98168945,0.22973633,0
1586999464602,-0.024414062,-0.9501953,0.20092773,0
1586999464607,-0.021240234,-0.90405273,0.13696289,0
1586999464613,0.008056641,-0.6623535,0.004638672,0
1586999464617,0.16699219,-0.7133789,-0.06738281,0
1586999464622,0.119140625,-0.95092773,-0.07836914,0
1586999464627,0.088378906,-0.91430664,-0.19311523,0
1586999464632,0.15478516,-1.0300293,-0.14208984,0
1586999464637,0.20532227,-1.2041016,-0.12451172,0
1586999464646,0.14038086,-1.1398926,-0.07104492,0
1586999464651,0.03149414,-1.2333984,0.0769043,0
1586999464656,-0.041259766,-1.3586426,0.21899414,0
1586999464662,-0.17944336,-1.2304688,0.47631836,0
1586999464669,-0.20825195,-0.91015625,0.45874023,0
1586999464673,-0.15307617,-0.7512207,0.38745117,0
1586999464679,-0.10668945,-0.73876953,0.3864746,0
1586999464684,-0.14355469,-0.873291,0.38061523,0
1586999464791,-0.14379883,-0.9916992,0.44482422,0,0,0
1586999464796,-0.16967773,-0.9831543,0.46899414,0
1586999464797,-0.18066406,-0.8979492,0.46826172,0
1586999464797,-0.14648438,-0.82836914,0.43139648,0
1586999464798,-0.12597656,-0.8342285,0.4165039,0
1586999464799,-0.12646484,-0.90625,0.40820312,0
1586999464800,-0.123291016,-0.95336914,0.4116211,0
1586999464801,-0.14379883,-0.92822266,0.40576172,0
1586999466937,-0.17529297,-0.92211914,0.35913086,0
1586999466944,-0.08105469,-0.923584,0.28149414,0
1586999466950,-0.046875,-0.9592285,0.21411133,0
1586999466955,-0.009277344,-0.97314453,0.11669922,0
1586999466962,0.06201172,-0.9995117,-0.0073242188,0
1586999466968,0.15356445,-1.0629883,-0.13305664,0
1586999466973,0.2553711,-1.1762695,-0.33666992,0
1586999466979,0.45214844,-1.1552734,-0.56347656,0
1586999466987,0.47558594,-1.0651855,-0.5957031,0
1586999466992,0.42919922,-0.9863281,-0.5073242,0
1586999466998,0.37475586,-0.9663086,-0.4255371,0
1586999467005,0.3503418,-0.9836426,-0.33496094,0
1586999467011,0.22631836,-0.8671875,-0.24145508,0
1586999467018,0.1887207,-0.75,-0.16796875,0
1586999467026,0.08862305,-0.6855469,-0.10205078,0
1586999467032,0.08959961,-0.7470703,-0.010253906,0
1586999467039,0.024658203,-0.9338379,0.01977539,0
1586999467044,-0.023925781,-0.9367676,0.080078125,0
1586999467048,-0.044921875,-1.0651855,0.056396484,0
1586999467054,-0.03930664,-1.0168457,0.13232422,0
1586999467060,-0.1003418,-0.9404297,0.16967773,0
1586999467068,-0.07055664,-1.0112305,0.16503906,0
1586999467082,-0.046875,-1.0,0.13769531,0
1586999467182,-0.028808594,-0.98657227,0.09790039,0,0,0
1586999467188,-0.0053710938,-0.92529297,0.0234375,0
1586999467189,0.06518555,-0.8417969,-0.064208984,0
1586999467190,0.020996094,-0.6298828,-0.11450195,0
1586999467191,0.14575195,-0.8286133,-0.22949219,0
1586999467192,0.18115234,-0.9890137,-0.2614746,0
1586999467192,0.18310547,-0.9453125,-0.36816406,0
1586999467193,0.22509766,-1.0461426,-0.32495117,0
1586999467194,0.21850586,-1.0014648,-0.3552246,0
1586999469917,0.18188477,-1.097168,-0.2614746,0
1586999469929,0.099853516,-1.1630859,-0.17016602,0
1586999469938,-0.022216797,-1.2854004,-0.0012207031,0
1586999469944,-0.08935547,-1.2897949,0.17285156,0
1586999469949,-0.20019531,-1.0998535,0.3552246,0
1586999469954,-0.1665039,-0.8508301,0.34692383,0
1586999469961,-0.18310547,-0.71777344,0.30322266,0
1586999469967,-0.16259766,-0.81884766,0.3239746,0
1586999469972,-0.20654297,-0.96728516,0.37768555,0
1586999469976,-0.24169922,-1.003418,0.4621582,0
1586999469981,-0.24633789,-0.9213867,0.45263672,0
1586999469986,-0.21972656,-0.8466797,0.40942383,0
1586999469992,-0.17749023,-0.8383789,0.36694336,0
1586999469997,-0.14770508,-0.8991699,0.34106445,0
1586999470001,-0.16381836,-0.9680176,0.33544922,0
1586999470005,-0.15356445,-0.9802246,0.31982422,0
1586999470012,-0.12597656,-0.95703125,0.28051758,0
1586999470018,-0.08251953,-0.94873047,0.21142578,0
1586999470022,-0.03125,-0.9572754,0.11767578,0
1586999470027,0.036376953,-0.98876953,0.026611328,0
1586999470032,0.13085938,-1.0009766,-0.11767578,0
1586999470036,0.19897461,-1.065918,-0.234375,0
1586999470134,0.2993164,-1.1247559,-0.4140625,0,0,0
1586999470139,0.47875977,-1.1108398,-0.6057129,0
1586999470139,0.4645996,-1.0500488,-0.6040039,0
1586999470140,0.44335938,-0.9470215,-0.51220703,0
1586999470140,0.3647461,-0.98413086,-0.41845703,0
1586999470141,0.35717773,-0.9797363,-0.3564453,0
1586999470141,0.26098633,-0.86938477,-0.25341797,0
1586999470142,0.1965332,-0.75634766,-0.1809082,0
1586999470143,0.13647461,-0.71899414,-0.110839844,0
1586999470143,0.10107422,-0.7944336,-0.06567383,0
1586999471905,0.06713867,-0.90966797,0.040527344,0
1586999471915,-0.057128906,-0.8964844,0.14355469,0
1586999471925,-0.05078125,-0.97265625,0.20092773,0
1586999471934,-0.05493164,-1.0202637,0.23852539,0
1586999471939,-0.10180664,-0.9350586,0.27514648,0
1586999471944,-0.11010742,-0.94970703,0.29101562,0
1586999471950,-0.08569336,-0.9692383,0.2854004,0
1586999471955,-0.055908203,-0.9890137,0.2446289,0
1586999471963,-0.034423828,-0.9716797,0.21948242,0
1586999471970,-0.037597656,-0.9626465,0.1850586,0
1586999471975,-0.014892578,-0.92944336,0.10913086,0
1586999471981,0.049804688,-0.84277344,0.0041503906,0
1586999471987,0.1184082,-1.0014648,-0.05053711,0
1586999471993,0.040771484,-0.8227539,-0.07299805,0
1586999471998,0.087646484,-0.7705078,-0.12451172,0
1586999472004,0.18969727,-0.89208984,-0.18652344,0
1586999472011,0.16357422,-0.92822266,-0.1706543,0
1586999472017,0.171875,-1.0107422,-0.13745117,0
1586999472022,0.13427734,-1.1945801,-0.10864258,0
1586999472028,0.091308594,-1.2602539,-0.015136719,0
1586999472032,-0.09472656,-1.4794922,0.18725586,0
1586999472133,-0.1418457,-1.3474121,0.3701172,0,0,0
1586999472138,-0.27416992,-0.93359375,0.46069336,0
1586999472139,-0.2175293,-0.62646484,0.3112793,0
1586999472139,-0.12402344,-0.7219238,0.32202148,0
1586999472140,-0.15258789,-0.8461914,0.36816406,0
1586999472140,-0.24609375,-1.0202637,0.51123047,0
1586999472141,-0.23828125,-0.9465332,0.5239258,0
1586999472141,-0.24072266,-0.87158203,0.5107422,0
1586999472142,-0.19335938,-0.77563477,0.43969727,0
1586999472142,-0.16625977,-0.8137207,0.4074707,0
1586999472143,-0.17480469,-0.8874512,0.40112305,0
1586999474489,-0.19824219,-0.9645996,0.39916992,0
1586999474496,-0.17919922,-0.96655273,0.3701172,0
1586999474501,-0.15234375,-0.9121094,0.32543945,0
1586999474507,-0.0949707,-0.93115234,0.25341797,0
1586999474512,-0.030761719,-0.94873047,0.14916992,0
1586999474519,0.041503906,-1.0026855,0.024902344,0
1586999474524,0.10424805,-0.9880371,-0.111083984,0
1586999474531,0.18896484,-1.0251465,-0.27368164,0
1586999474537,0.29858398,-1.0761719,-0.49365234,0
1586999474542,0.4580078,-1.0058594,-0.70703125,0
1586999474547,0.4724121,-0.92578125,-0.7429199,0
1586999474552,0.49731445,-0.9350586,-0.64331055,0
1586999474557,0.42260742,-0.93481445,-0.49243164,0
1586999474562,0.3779297,-0.9350586,-0.41064453,0
1586999474568,0.28027344,-0.8317871,-0.27783203,0
1586999474573,0.24536133,-0.7614746,-0.21191406,0
1586999474580,0.17114258,-0.73535156,-0.13842773,0
1586999474586,0.10961914,-0.77075195,-0.064941406,0
1586999474591,0.11767578,-0.7841797,-0.02368164,0
1586999474596,0.037109375,-0.99438477,0.07446289,0
1586999474698,-0.0847168,-0.9807129,0.06298828,0,0,0
1586999474704,-0.014892578,-1.0671387,0.14331055,0
1586999474705,-0.07763672,-0.9577637,0.1550293,0
1586999474706,-0.10498047,-0.9851074,0.15405273,0
1586999474707,-0.11401367,-1.0114746,0.13964844,0
1586999474708,-0.05859375,-1.0075684,0.07299805,0
1586999474709,-0.016845703,-0.97265625,0.0063476562,0
1586999474710,0.032226562,-0.8972168,-0.06518555,0
1586999474710,0.021728516,-0.7097168,-0.12841797,0
1586999474711,0.107421875,-0.62158203,-0.23120117,0
1586999474712,0.23413086,-0.8713379,-0.30908203,0
1586999474713,0.11645508,-0.9321289,-0.38452148,0
1586999477073,0.2614746,-0.96777344,-0.41674805,0
1586999477083,0.22192383,-1.064209,-0.4206543,0
1586999477090,0.20288086,-1.0507812,-0.3791504,0
1586999477095,0.13769531,-1.2026367,-0.23266602,0
1586999477100,0.025878906,-1.2727051,-0.045898438,0
1586999477105,-0.072509766,-1.3068848,0.11206055,0
1586999477111,-0.08154297,-1.1745605,0.22705078,0
1586999477116,-0.10131836,-0.89575195,0.24926758,0
1586999477123,-0.0625,-0.7836914,0.1887207,0
1586999477129,-0.029052734,-0.888916,0.1743164,0
1586999477134,-0.07446289,-1.0227051,0.203125,0
1586999477140,-0.0925293,-1.0693359,0.22485352,0
1586999477144,-0.09692383,-1.036377,0.22460938,0
1586999477149,-0.09277344,-0.9436035,0.20605469,0
1586999477155,-0.06347656,-0.9169922,0.17041016,0
1586999477171,-0.045410156,-0.9465332,0.14916992,0
1586999477172,-0.0024414062,-1.0202637,0.0949707,0
1586999477173,0.022216797,-1.0185547,0.02758789,0
1586999477174,0.06591797,-0.9785156,-0.059814453,0
1586999477277,0.1640625,-0.94750977,-0.1652832,0,0,0
1586999477282,0.27441406,-1.0405273,-0.32373047,0
1586999477283,0.4506836,-1.0822754,-0.55493164,0
1586999477284,0.517334,-1.0449219,-0.7128906,0
1586999477285,0.51342773,-0.95825195,-0.6687012,0
1586999477285,0.47070312,-0.8774414,-0.6008301,0
1586999477286,0.37548828,-0.9008789,-0.52783203,0
1586999477287,0.37890625,-0.9025879,-0.45996094,0
1586999477288,0.27978516,-0.7873535,-0.38085938,0
1586999477289,0.23339844,-0.69970703,-0.28198242,0
1586999477290,0.15966797,-0.704834,-0.18774414,0
1586999477290,0.13867188,-0.79711914,-0.10058594,0
1586999477291,0.053222656,-0.907959,4.8828125E-4,0
1586999479458,-0.04296875,-0.91967773,0.079833984,0
1586999479464,-0.046142578,-0.95532227,0.16577148,0
1586999479471,0.008056641,-1.0317383,0.21533203,0
1586999479477,-0.041015625,-0.9729004,0.22680664,0
1586999479485,-0.06958008,-0.95874023,0.25927734,0
1586999479490,-0.07885742,-0.96972656,0.27124023,0
1586999479496,-0.076416016,-0.9929199,0.2548828,0
1586999479501,-0.06274414,-0.9951172,0.2290039,0
1586999479507,-0.0031738281,-0.96777344,0.16308594,0
1586999479511,-0.013671875,-0.9597168,0.099609375,0
1586999479516,-0.0026855469,-0.8808594,0.029296875,0
1586999479521,0.04663086,-0.75219727,-0.061279297,0
1586999479526,0.13256836,-0.7714844,-0.16796875,0
1586999479530,0.14648438,-0.8449707,-0.15820312,0
1586999479535,0.099853516,-0.87109375,-0.24853516,0
1586999479541,0.25830078,-0.97509766,-0.31103516,0
1586999479545,0.12548828,-1.027832,-0.2265625,0
1586999479550,0.20410156,-1.2006836,-0.2211914,0
1586999479653,0.052001953,-1.3903809,-0.08618164,0,0,0
1586999479659,0.010986328,-1.4887695,0.10498047,0
1586999479659,-0.13476562,-1.2980957,0.33520508,0
1586999479660,-0.14477539,-0.8261719,0.3540039,0
1586999479661,-0.11352539,-0.6569824,0.25195312,0
1586999479662,-0.041259766,-0.77490234,0.2590332,0
1586999479663,-0.11621094,-0.9074707,0.29125977,0
1586999479663,-0.14111328,-1.1987305,0.3737793,0
1586999479664,-0.16210938,-1.0556641,0.3503418,0
1586999479665,-0.15722656,-0.9411621,0.34277344,0
1586999479666,-0.103759766,-0.8105469,0.27416992,0
1586999479667,-0.049560547,-0.86083984,0.23779297,0
1586999479667,-0.026611328,-0.98168945,0.21777344,0
1586999479668,0.0068359375,-1.052002,0.1899414,0
1586999482042,-0.0034179688,-1.0407715,0.12963867,0
1586999482048,0.087890625,-0.98461914,0.013916016,0
1586999482054,0.19750977,-0.9394531,-0.13623047,0
1586999482059,0.32250977,-1.1203613,-0.31152344,0
1586999482064,0.41455078,-1.2055664,-0.64038086,0
1586999482070,0.57177734,-1.1157227,-0.6574707,0
1586999482075,0.43676758,-0.9238281,-0.57958984,0
1586999482079,0.44677734,-0.92163086,-0.43896484,0
1586999482085,0.31811523,-0.8642578,-0.375,0
1586999482090,0.30249023,-0.82128906,-0.32128906,0
1586999482094,0.23022461,-0.7453613,-0.23388672,0
1586999482099,0.17602539,-0.6911621,-0.18432617,0
1586999482106,0.12866211,-0.8156738,-0.099609375,0
1586999482110,0.0625,-0.89819336,-0.00390625,0
1586999482114,-0.059570312,-0.92871094,0.099853516,0
1586999482121,-0.057617188,-0.98657227,0.12915039,0
1586999482125,-0.0126953125,-1.0424805,0.14355469,0
1586999482227,-0.061523438,-0.96972656,0.17114258,0,0,0
