local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1584104979795,NaN,0.07387806,0.12060547,-0.86499023,0.47705078,1584104977451,-2924262864694,0.02198486,1,1
1584104979798,NaN,0.059819866,0.111328125,-0.8635254,0.48388672,1584104977531,-2924262864694,0.02198486,1,1
1584104979809,NaN,0.04418321,0.107177734,-0.8588867,0.48535156,1584104977611,-2924262864694,0.02198486,1,1
1584104979811,NaN,0.011984028,0.11425781,-0.8557129,0.49731445,1584104977691,-2924262864694,0.02198486,1,1
1584104979827,NaN,-0.01703353,0.114990234,-0.8496094,0.49438477,1584104977771,-2924262864694,0.02198486,1,1
1584104979828,32.608696,-0.054783616,0.106933594,-0.8395996,0.50097656,1584104977851,-2924262864694,0.02198486,1,1
1584104979829,NaN,-0.06770731,0.119384766,-0.85375977,0.49438477,1584104977931,-2924262864694,0.02198486,1,1
1584104979830,NaN,-0.07862567,0.123535156,-0.8508301,0.4921875,1584104978011,-2924262864694,0.019974822,1,1
1584104979849,NaN,-0.07430169,0.11303711,-0.8640137,0.49291992,1584104978091,-2924262864694,0.019974822,1,1
1584104979850,NaN,-0.083918475,0.118896484,-0.8540039,0.49047852,1584104978171,-2924262864694,0.019974822,1,1
1584104979851,NaN,-0.069624014,0.11767578,-0.8623047,0.48583984,1584104978251,-2924262864694,0.019974822,1,1
1584104979851,NaN,-0.06009972,0.111572266,-0.86328125,0.48168945,1584104978331,-2924262864694,0.019974822,1,1
1584104979852,NaN,-0.061052483,0.12207031,-0.86328125,0.47094727,1584104978411,-2924262864694,0.019974822,1,1
1584104979853,NaN,-0.059973624,0.11425781,-0.8598633,0.48242188,1584104978491,-2924262864694,0.019974822,1,1
1584104979855,NaN,-0.05836277,0.11621094,-0.86279297,0.49267578,1584104978571,-2924262864694,0.019974822,1,1
1584104979856,NaN,-0.0281903,0.12158203,-0.85717773,0.4814453,1584104978651,-2924262864694,0.019974822,1,1
1584104979857,NaN,0.0021171942,0.119628906,-0.8623047,0.47729492,1584104978731,-2924262864694,0.019974822,1,1
1584104979858,NaN,0.04502989,0.11621094,-0.86206055,0.4897461,1584104978811,-2924262864694,0.019974822,1,1
1584104979862,NaN,0.061995804,0.11669922,-0.859375,0.4802246,1584104978891,-2924262864694,0.019974822,1,1
1584104979865,NaN,0.07952436,0.111328125,-0.8630371,0.4807129,1584104978971,-2924262864694,0.019974822,1,1
1584104979867,NaN,0.08228009,0.10571289,-0.8647461,0.48413086,1584104979051,-2924262864694,0.019974822,1,1
1584104979870,NaN,0.08687517,0.114990234,-0.85546875,0.49536133,1584104979131,-2924262864694,0.019974822,1,1
1584104979873,NaN,0.083619915,0.11206055,-0.85961914,0.48291016,1584104979211,-2924262864694,0.019974822,1,1
1584104979878,NaN,0.066476084,0.106933594,-0.861084,0.49365234,1584104979291,-2924262864694,0.019974822,1,1
1584104979880,NaN,0.046505164,0.111572266,-0.859375,0.4885254,1584104979371,-2924262864694,0.019974822,1,1
1584104979883,NaN,0.049628284,0.115722656,-0.86157227,0.47924805,1584104979451,-2924262864694,0.019974822,1,1
1584104979886,NaN,0.0561832,0.1105957,-0.85668945,0.48242188,1584104979531,-2924262864694,0.019974822,1,1
1584104979890,NaN,0.037722733,0.115234375,-0.85595703,0.48657227,1584104979611,-2924262864694,0.019974822,1,1
1584104979894,NaN,0.001578095,0.115722656,-0.84936523,0.49438477,1584104979691,-2924262864694,0.019974822,1,1
1584104979898,NaN,-0.022096276,0.11206055,-0.8547363,0.4921875,1584104979771,-2924262864694,0.019974822,1,1
1584104979901,30.0,-0.044002388,0.119384766,-0.85058594,0.4897461,1584104979851,-2924262864694,0.019974822,1,1
1584104979904,NaN,-0.05782452,0.111816406,-0.86376953,0.48486328,1584104979931,-2924262864694,0.019974822,1,1
1584104982372,NaN,-0.07190393,0.11401367,-0.85668945,0.49365234,1584104980011,-9120653002003,0.019974822,1,1
1584104982376,NaN,-0.062404737,0.11010742,-0.8569336,0.4868164,1584104980091,-9120653002003,0.019974822,1,1
1584104982382,NaN,-0.056236554,0.11669922,-0.8635254,0.47729492,1584104980171,-9120653002003,0.019974822,1,1
1584104982387,NaN,-0.0340587,0.115722656,-0.8623047,0.47998047,1584104980251,-9120653002003,0.019974822,1,1
1584104982395,NaN,-0.00919083,0.11987305,-0.8630371,0.4802246,1584104980331,-9120653002003,0.019974822,1,1
1584104982399,NaN,-0.013790558,0.12084961,-0.8630371,0.4831543,1584104980411,-9120653002003,0.019974822,1,1
1584104982405,NaN,-0.01138826,0.10864258,-0.86621094,0.47802734,1584104980491,-9120653002003,0.017270254,1,1
1584104982409,NaN,0.0030368424,0.119384766,-0.86279297,0.47851562,1584104980571,-9120653002003,0.017270254,1,1
1584104982415,NaN,0.039649185,0.11206055,-0.8654785,0.4765625,1584104980651,-9120653002003,0.017270254,1,1
1584104982418,NaN,0.053546626,0.119628906,-0.8613281,0.4855957,1584104980731,-9120653002003,0.017270254,1,1
1584104982421,NaN,0.074774615,0.115722656,-0.8642578,0.48046875,1584104980811,-9120653002003,0.017270254,1,1
1584104982426,NaN,0.08725336,0.11230469,-0.8642578,0.4716797,1584104980891,-9120653002003,0.017270254,1,1
1584104982430,NaN,0.11325849,0.11987305,-0.86450195,0.47509766,1584104980971,-9120653002003,0.017270254,1,1
1584104982433,NaN,0.12978116,0.11743164,-0.876709,0.46801758,1584104981051,-9120653002003,0.017270254,1,1
1584104982437,NaN,0.13424517,0.1171875,-0.8745117,0.46826172,1584104981131,-9120653002003,0.017270254,1,1
1584104982440,NaN,0.14748593,0.115234375,-0.8911133,0.46044922,1584104981211,-9120653002003,0.018451605,1,1
1584104982443,NaN,0.12719406,0.15405273,-0.8762207,0.50878906,1584104981291,-9120653002003,0.063760445,1,1
1584104982447,NaN,0.09785732,0.1237793,-0.83935547,0.5131836,1584104981371,-9120653002003,0.063760445,1,1
1584104982451,NaN,0.011087865,0.11743164,-0.75219727,0.52734375,1584104981451,-9120653002003,0.088528834,1,1
1584104982456,35.714287,-0.048465956,0.14453125,-0.8330078,0.53344727,1584104981531,-9120653002003,0.088528834,1,1
1584104982459,NaN,-0.10981322,0.15039062,-0.8220215,0.51342773,1584104981611,-9120653002003,0.088528834,1,1
1584104982463,NaN,-0.15020587,0.1015625,-0.78759766,0.48583984,1584104981691,-9120653002003,0.088528834,1,1
1584104982467,NaN,-0.1848545,0.068115234,-0.84375,0.4958496,1584104981771,-9120653002003,0.088528834,1,1
1584104982470,NaN,-0.17566247,0.04345703,-0.88842773,0.45581055,1584104981851,-9120653002003,0.088528834,1,1
1584104982473,NaN,-0.0047199926,0.12695312,-1.0666504,0.3322754,1584104981931,-9120653002003,0.23237006,1,1
1584104982475,NaN,0.24979742,0.21655273,-1.0725098,0.20385742,1584104982011,-9120653002003,0.23237006,1,1
1584104982479,NaN,0.56023157,0.18164062,-0.9655762,0.09008789,1584104982091,-9120653002003,0.23237006,1,1
1584104982482,NaN,0.9256647,0.30981445,-0.90405273,-0.014404297,1584104982171,-9120653002003,0.23237006,1,1
1584104982485,NaN,1.4250149,0.38500977,-0.904541,-0.055908203,1584104982251,-9120653002003,0.23237006,1,1
1584104982488,NaN,1.937534,0.47802734,-0.92749023,0.025634766,1584104982331,-9120653002003,0.23237006,1,1
1584104982492,NaN,2.5413506,0.43530273,-0.9367676,0.008544922,1584104982411,-9120653002003,0.23237006,1,1
1584104982495,NaN,3.0878136,0.44726562,-0.9050293,0.019042969,1584104982491,-9120653002003,0.23237006,1,1
1584104984956,NaN,3.5545282,0.4206543,-0.8327637,0.072753906,1584104982571,3129700934397,0.23237006,1,1
1584104984962,NaN,3.8312843,0.31176758,-0.76416016,0.2475586,1584104982651,3129700934397,0.23237006,1,1
1584104984967,NaN,3.9451115,0.15307617,-0.9038086,0.41479492,1584104982731,3129700934397,0.26954153,1,1
1584104984976,NaN,3.939102,0.064941406,-0.98461914,0.45239258,1584104982811,3129700934397,0.26954153,1,1
1584104984979,NaN,3.5892334,0.04736328,-0.86816406,0.49316406,1584104982891,3129700934397,0.26954153,1,1
1584104984984,NaN,2.9954026,0.10253906,-0.8701172,0.53564453,1584104982971,3129700934397,0.26954153,1,1
1584104984989,NaN,2.1836467,-0.013671875,-0.7729492,0.5966797,1584104983051,3129700934397,0.26954153,1,1
1584104984994,NaN,1.1666297,-0.09057617,-0.8449707,0.6022949,1584104983131,3129700934397,0.26954153,1,1
1584104984999,NaN,-0.0315454,-0.12402344,-0.78759766,0.60424805,1584104983211,3129700934397,0.26954153,1,1
1584104985003,34.090908,-1.178239,-0.061523438,-0.7351074,0.57910156,1584104983291,3129700934397,0.26954153,1,1
1584104985009,NaN,-2.486002,-0.1328125,-0.70043945,0.68188477,1584104983371,3129700934397,0.26954153,1,1
1584104985012,NaN,-3.7745187,-0.2019043,-0.7194824,0.68774414,1584104983451,3129700934397,0.26954153,1,1
1584104985016,NaN,-4.916033,-0.111816406,-0.6652832,0.74243164,1584104983531,3129700934397,0.26954153,1,1
1584104985019,NaN,-5.6595035,-0.09790039,-0.66796875,0.7272949,1584104983611,3129700934397,0.26954153,1,1
1584104985023,NaN,-6.145084,-0.12475586,-0.6525879,0.7036133,1584104983691,3129700934397,0.26954153,1,1
1584104985027,NaN,-6.568117,-0.118652344,-0.63500977,0.75146484,1584104983771,3129700934397,0.26954153,1,1
1584104985030,NaN,-6.7039433,-0.08251953,-0.6394043,0.732666,1584104983851,3129700934397,0.26954153,1,1
1584104985033,NaN,-6.7039833,-0.08276367,-0.6135254,0.73828125,1584104983931,3129700934397,0.26954153,1,1
1584104985036,NaN,-6.4376087,-0.17114258,-0.6113281,0.7380371,1584104984011,3129700934397,0.26954153,1,1
1584104985039,NaN,-6.0916715,-0.29003906,-0.6425781,0.77734375,1584104984091,3129700934397,0.26954153,1,1
1584104985042,NaN,-5.600939,-0.27734375,-0.59643555,0.70214844,1584104984171,3129700934397,0.26954153,1,1
1584104985045,NaN,-5.115799,-0.19628906,-0.62231445,0.7072754,1584104984251,3129700934397,0.26954153,1,1
1584104985048,NaN,-4.4290724,-0.25683594,-0.6660156,0.7392578,1584104984331,3129700934397,0.26954153,1,1
1584104985052,NaN,-3.7054498,-0.22998047,-0.6459961,0.71899414,1584104984411,3129700934397,0.26954153,1,1
1584104985055,NaN,-3.050132,-0.26635742,-0.63623047,0.69677734,1584104984491,3129700934397,0.26954153,1,1
1584104985059,NaN,-2.6161773,-0.265625,-0.6503906,0.6933594,1584104984571,3129700934397,0.26954153,1,1
1584104985061,NaN,-2.23148,-0.24707031,-0.6989746,0.6791992,1584104984651,3129700934397,0.26954153,1,1
1584104985064,NaN,-1.7949396,-0.24316406,-0.69628906,0.66259766,1584104984731,3129700934397,0.26954153,1,1
1584104985068,NaN,-1.4770089,-0.21728516,-0.73291016,0.6965332,1584104984811,3129700934397,0.26954153,1,1
1584104985071,NaN,-1.1239594,-0.21875,-0.72021484,0.685791,1584104984891,3129700934397,0.26954153,1,1
1584104985073,NaN,-0.84109145,-0.22802734,-0.69677734,0.6723633,1584104984971,3129700934397,0.26954153,1,1
1584104985076,NaN,-0.47555158,-0.20361328,-0.66064453,0.68188477,1584104985051,3129700934397,0.26954153,1,1
1584104987541,NaN,-0.1573395,-0.20263672,-0.68969727,0.6677246,1584104985131,-3066970677887,0.26954153,1,1
1584104987548,NaN,0.0414436,-0.25073242,-0.6723633,0.6850586,1584104985211,-3066970677887,0.26954153,1,1
