Timestamps in local time for easy debugging! Timezone offset to UTC (millis): 3600000
2020-03-25 07:22:46: App started and initialised
2020-03-25 07:22:46: Started Speck Bluetooth service
2020-03-25 07:22:46: App was brought into foreground (Main Activity) resumed
2020-03-25 07:22:46: Main Bluetooth service started
2020-03-25 07:22:47: RESpeck disconnected
2020-03-25 07:22:47: Connecting to RESpeck
2020-03-25 07:22:48: Subscribed to RESpeck
2020-03-25 07:23:06: App was brought into foreground (Main Activity) resumed
2020-03-25 14:03:41: App started and initialised
2020-03-25 14:03:41: Speck Bluetooth service already running. Don't start it again.
2020-03-25 14:03:41: App was brought into foreground (Main Activity) resumed
2020-03-25 14:03:49: App was brought into foreground (Main Activity) resumed
2020-03-25 14:05:23: App was brought into foreground (Main Activity) resumed
2020-03-25 14:17:03: App was brought into foreground (Main Activity) resumed
2020-03-25 18:28:18: App started and initialised
2020-03-25 18:28:18: Speck Bluetooth service already running. Don't start it again.
2020-03-25 18:28:18: App was brought into foreground (Main Activity) resumed
2020-03-25 18:28:20: App was brought into foreground (Main Activity) resumed
