local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1585488210907,NaN,-0.33014312,0.5119629,-0.8684082,-0.08276367,1585488208598,-3563011990093,0.016480848,0,1
1585488210909,NaN,-0.32432196,0.5107422,-0.8676758,-0.0847168,1585488208678,-3563011990093,0.016480848,0,1
1585488210910,NaN,-0.29749915,0.5070801,-0.86743164,-0.0859375,1585488208758,-3563011990093,0.016480848,0,1
1585488210912,NaN,-0.26185226,0.50878906,-0.8708496,-0.088378906,1585488208838,-3563011990093,0.016480848,0,1
1585488210913,NaN,-0.21125628,0.5061035,-0.86743164,-0.08959961,1585488208918,-3563011990093,0.016480848,0,1
1585488210937,NaN,-0.13983089,0.50268555,-0.86816406,-0.09667969,1585488208998,-3563011990093,0.016480848,0,1
1585488210938,NaN,-0.05843069,0.5058594,-0.86938477,-0.09350586,1585488209078,-3563011990093,0.016480848,0,1
1585488210939,NaN,0.01878543,0.5065918,-0.8654785,-0.095458984,1585488209158,-3563011990093,0.016480848,0,1
1585488210942,NaN,0.093456216,0.5036621,-0.86694336,-0.10131836,1585488209238,-3563011990093,0.016357422,0,1
1585488210961,NaN,0.14440614,0.50805664,-0.8720703,-0.095947266,1585488209318,-3563011990093,0.016357422,0,1
1585488210965,NaN,0.19573069,0.49902344,-0.86816406,-0.104003906,1585488209398,-3563011990093,0.016357422,0,1
1585488210969,NaN,0.23966306,0.5,-0.87231445,-0.103271484,1585488209478,-3563011990093,0.016357422,0,1
1585488210970,NaN,0.2694621,0.50390625,-0.86816406,-0.103027344,1585488209558,-3563011990093,0.016357422,0,1
1585488210971,NaN,0.2854652,0.501709,-0.8696289,-0.099121094,1585488209638,-3563011990093,0.016357422,0,1
1585488210973,NaN,0.28446063,0.501709,-0.8671875,-0.09277344,1585488209718,-3563011990093,0.016357422,0,1
1585488210975,NaN,0.26793674,0.5073242,-0.8696289,-0.083740234,1585488209798,-3563011990093,0.016357422,0,1
1585488210978,NaN,0.23651493,0.5131836,-0.8676758,-0.079589844,1585488209878,-3563011990093,0.016357422,0,1
1585488210979,NaN,0.18231879,0.5148926,-0.87060547,-0.0793457,1585488209958,-3563011990093,0.016357422,0,1
1585488210991,NaN,0.12198187,0.5102539,-0.8688965,-0.06640625,1585488210038,-3563011990093,0.016357422,0,1
1585488210993,NaN,0.053519767,0.5161133,-0.86279297,-0.05834961,1585488210118,-3563011990093,0.016357422,0,1
1585488210994,NaN,-0.01631699,0.5144043,-0.8659668,-0.061767578,1585488210198,-3563011990093,0.014191691,0,1
1585488210995,16.304348,-0.06608967,0.51416016,-0.8635254,-0.061035156,1585488210278,-3563011990093,0.014018435,0,1
1585488210997,NaN,-0.11802275,0.5161133,-0.8659668,-0.07299805,1585488210358,-3563011990093,0.014018435,0,1
1585488210998,NaN,-0.16374026,0.5222168,-0.8659668,-0.07714844,1585488210438,-3563011990093,0.014018435,0,1
1585488211001,NaN,-0.1839984,0.4958496,-0.8640137,-0.09790039,1585488210518,-3563011990093,0.033610813,0,1
1585488211004,NaN,-0.19960152,0.50805664,-0.87158203,-0.09838867,1585488210598,-3563011990093,0.033610813,0,1
1585488211007,NaN,-0.21663429,0.51464844,-0.86328125,-0.083984375,1585488210678,-3563011990093,0.033610813,0,1
1585488211012,NaN,-0.19589205,0.501709,-0.8684082,-0.10424805,1585488210758,-3563011990093,0.033610813,0,1
1585488211015,NaN,-0.1725109,0.5095215,-0.87109375,-0.095703125,1585488210838,-3563011990093,0.033610813,0,1
1585488211018,NaN,-0.13757782,0.5036621,-0.86499023,-0.099853516,1585488210918,-3563011990093,0.033610813,0,1
1585488211021,NaN,-0.08075715,0.50390625,-0.86987305,-0.1081543,1585488210998,-3563011990093,0.033610813,0,1
1585488211023,NaN,-0.013913356,0.5078125,-0.87109375,-0.099853516,1585488211078,-3563011990093,0.033610813,0,1
1585488213447,NaN,0.050707072,0.50756836,-0.8666992,-0.09887695,1585488211158,8687341946307,0.033610813,0,1
1585488213453,NaN,0.115540974,0.515625,-0.8652344,-0.10644531,1585488211238,8687341946307,0.033610813,0,1
1585488213459,NaN,0.17257285,0.5124512,-0.86694336,-0.107910156,1585488211318,8687341946307,0.033610813,0,1
1585488213465,NaN,0.2255779,0.51660156,-0.8642578,-0.109375,1585488211398,8687341946307,0.033610813,0,1
1585488213470,NaN,0.20552482,0.5292969,-0.87890625,-0.07885742,1585488211478,8687341946307,0.03615343,0,1
1585488213476,NaN,0.17865138,0.5385742,-0.86206055,-0.072021484,1585488211558,8687341946307,0.03615343,0,1
1585488213482,NaN,0.11752363,0.5480957,-0.88305664,-0.0014648438,1585488211638,8687341946307,0.07422759,0,1
1585488213486,NaN,0.0019630194,0.48486328,-0.8762207,0.026367188,1585488211718,8687341946307,0.07422759,0,1
1585488213492,39.473682,-0.17153193,0.45751953,-0.8996582,0.12060547,1585488211798,8687341946307,0.10088533,0,1
1585488213496,NaN,-0.3565384,0.46850586,-0.88378906,0.1171875,1585488211878,8687341946307,0.10088533,0,1
1585488213500,NaN,-0.6190711,0.41308594,-0.8442383,0.18847656,1585488211958,8687341946307,0.10088533,0,1
1585488213503,NaN,-0.81904054,0.46899414,-0.90527344,0.110839844,1585488212038,8687341946307,0.11348338,0,1
