local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1585662917758,NaN,-0.12884997,0.5217285,-0.8449707,-0.16918945,1585662915166,-954096288675,0.016446454,0,1
1585662917771,NaN,-0.07813717,0.5251465,-0.83862305,-0.16723633,1585662915246,-954096288675,0.016446454,0,1
1585662917773,NaN,-0.013776871,0.5280762,-0.8498535,-0.17236328,1585662915326,-954096288675,0.016446454,0,1
1585662917775,NaN,0.03892099,0.5332031,-0.8378906,-0.17480469,1585662915406,-954096288675,0.016446454,0,1
1585662917777,10.416667,0.09824117,0.5263672,-0.83618164,-0.17895508,1585662915486,-954096288675,0.016446454,0,1
1585662917797,NaN,0.1420151,0.5324707,-0.83813477,-0.1850586,1585662915566,-954096288675,0.016446454,0,1
1585662917799,NaN,0.18609504,0.5253906,-0.8461914,-0.1784668,1585662915646,-954096288675,0.016446454,0,1
1585662917801,NaN,0.22784798,0.52001953,-0.84765625,-0.1821289,1585662915726,-954096288675,0.016446454,0,1
1585662917804,NaN,0.25122032,0.52319336,-0.8515625,-0.18066406,1585662915806,-954096288675,0.016446454,0,1
1585662917806,NaN,0.30659905,0.52856445,-0.8173828,-0.2241211,1585662915886,-954096288675,0.055548295,0,1
1585662917807,NaN,0.35699138,0.513916,-0.8342285,-0.2277832,1585662915966,-954096288675,0.055548295,0,1
1585662917808,NaN,0.40999958,0.53759766,-0.83496094,-0.23144531,1585662916046,-954096288675,0.055548295,0,1
1585662917824,NaN,0.43818507,0.5283203,-0.82958984,-0.23510742,1585662916126,-954096288675,0.055548295,0,1
1585662917825,NaN,0.4586797,0.50805664,-0.82666016,-0.21875,1585662916206,-954096288675,0.055548295,0,1
1585662917826,NaN,0.46113217,0.55322266,-0.8256836,-0.21923828,1585662916286,-954096288675,0.055548295,0,1
1585662917829,NaN,0.44939122,0.5505371,-0.8273926,-0.19702148,1585662916366,-954096288675,0.055548295,0,1
1585662917830,NaN,0.4250722,0.5239258,-0.8364258,-0.18579102,1585662916446,-954096288675,0.055548295,0,1
1585662917832,NaN,0.3874961,0.5402832,-0.8520508,-0.17675781,1585662916526,-954096288675,0.055548295,0,1
1585662917833,NaN,0.36345163,0.5292969,-0.8449707,-0.17651367,1585662916606,-954096288675,0.055548295,0,1
1585662917837,NaN,0.32433137,0.5373535,-0.8305664,-0.16699219,1585662916686,-954096288675,0.055548295,0,1
1585662917840,NaN,0.3002455,0.53930664,-0.8334961,-0.17480469,1585662916766,-954096288675,0.055548295,0,1
1585662917842,NaN,0.20129396,0.5422363,-0.83691406,-0.17626953,1585662916846,-954096288675,0.055548295,0,1
1585662917846,NaN,0.10551954,0.53271484,-0.8366699,-0.18383789,1585662916926,-954096288675,0.055548295,0,1
1585662917849,NaN,0.006748093,0.5361328,-0.83569336,-0.18408203,1585662917006,-954096288675,0.055548295,0,1
1585662917852,NaN,-0.08973939,0.53637695,-0.83618164,-0.18359375,1585662917086,-954096288675,0.055548295,0,1
1585662917856,NaN,-0.1619154,0.52441406,-0.8383789,-0.18969727,1585662917166,-954096288675,0.055548295,0,1
1585662917860,NaN,-0.22183664,0.5366211,-0.83935547,-0.18774414,1585662917246,-954096288675,0.055548295,0,1
1585662917864,NaN,-0.2383522,0.529541,-0.8391113,-0.1940918,1585662917326,-954096288675,0.055548295,0,1
1585662917866,NaN,-0.24274921,0.5239258,-0.8376465,-0.18774414,1585662917406,-954096288675,0.055548295,0,1
1585662917869,NaN,-0.22332992,0.53271484,-0.84033203,-0.18676758,1585662917486,-954096288675,0.055548295,0,1
1585662917873,NaN,-0.21010576,0.532959,-0.8378906,-0.19018555,1585662917566,-954096288675,0.055548295,0,1
1585662917875,NaN,-0.17271173,0.5266113,-0.83569336,-0.1953125,1585662917646,-954096288675,0.055548295,0,1
1585662920323,NaN,-0.151458,0.5305176,-0.83813477,-0.19311523,1585662917726,-7150486425983,0.055548295,0,1
1585662920328,NaN,-0.09349597,0.5305176,-0.83569336,-0.19311523,1585662917806,-7150486425983,0.055548295,0,1
1585662920335,NaN,-0.04235326,0.5229492,-0.8354492,-0.19750977,1585662917886,-7150486425983,0.055548295,0,1
1585662920339,NaN,0.0042538117,0.5349121,-0.8430176,-0.1953125,1585662917966,-7150486425983,0.055548295,0,1
1585662920343,NaN,0.062316358,0.5280762,-0.8330078,-0.19995117,1585662918046,-7150486425983,0.055548295,0,1
1585662920348,22.727272,0.091527544,0.5288086,-0.8378906,-0.19335938,1585662918126,-7150486425983,0.055548295,0,1
1585662920350,NaN,0.12162775,0.53100586,-0.83569336,-0.19360352,1585662918206,-7150486425983,0.055548295,0,1
1585662920354,NaN,0.12000981,0.52319336,-0.83984375,-0.19042969,1585662918286,-7150486425983,0.055548295,0,1
1585662920356,NaN,0.11827276,0.5324707,-0.83374023,-0.18847656,1585662918366,-7150486425983,0.055548295,0,1
1585662920360,NaN,0.10447969,0.5324707,-0.83740234,-0.18188477,1585662918446,-7150486425983,0.04517921,0,1
1585662920363,NaN,0.07882135,0.55126953,-0.8400879,-0.17578125,1585662918526,-7150486425983,0.04517921,0,1
1585662920367,NaN,0.020280205,0.5432129,-0.8354492,-0.15551758,1585662918606,-7150486425983,0.04517921,0,1
1585662920371,NaN,-0.032047495,0.6098633,-0.81347656,-0.16137695,1585662918686,-7150486425983,0.07042304,0,1
1585662920375,NaN,-0.12290213,0.60424805,-0.8383789,-0.115234375,1585662918766,-7150486425983,0.07042304,0,1
1585662920380,NaN,-0.24641009,0.55029297,-0.8510742,-0.06616211,1585662918846,-7150486425983,0.07402978,0,1
1585662920384,NaN,-0.4179716,0.45751953,-0.8222656,0.02319336,1585662918926,-7150486425983,0.13198957,0,1
1585662920387,NaN,-0.6275235,0.47631836,-0.9296875,0.04272461,1585662919006,-7150486425983,0.13198957,0,1
1585662920390,NaN,-0.7737007,0.43017578,-0.96435547,-0.011962891,1585662919086,-7150486425983,0.13198957,0,1
1585662920393,NaN,-0.93309647,0.42919922,-0.9567871,-0.0041503906,1585662919166,-7150486425983,0.13198957,0,1
1585662920396,NaN,-1.0494734,0.41503906,-0.9667969,-0.048095703,1585662919246,-7150486425983,0.13198957,0,1
1585662920400,NaN,-1.1436261,0.32080078,-0.8952637,-0.07495117,1585662919326,-7150486425983,0.13198957,0,1
1585662920403,NaN,-1.2563502,0.2475586,-0.93066406,-0.060791016,1585662919406,-7150486425983,0.13198957,0,1
1585662920406,NaN,-1.4429145,0.23071289,-0.9169922,0.026855469,1585662919486,-7150486425983,0.13198957,0,1
1585662920409,NaN,-1.610813,0.26586914,-0.97436523,0.02709961,1585662919566,-7150486425983,0.13198957,0,1
1585662920412,NaN,-1.8976126,0.30200195,-0.9440918,0.15112305,1585662919646,-7150486425983,0.1326796,0,1
1585662920416,NaN,-2.229997,0.10571289,-0.96118164,0.22070312,1585662919726,-7150486425983,0.20895657,0,1
1585662920419,NaN,-2.4345767,0.20800781,-0.9350586,0.19482422,1585662919806,-7150486425983,0.20895657,0,1
