local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1584104633966,NaN,0.11258164,0.1508789,-0.9567871,0.22338867,1584104631307,3858157074613,0.024960916,0,1
1584104633977,NaN,0.08702292,0.13989258,-0.9658203,0.23022461,1584104631387,3858157074613,0.024960916,0,1
1584104634008,NaN,0.07165622,0.14013672,-0.9614258,0.21972656,1584104631467,3858157074613,0.024960916,0,1
1584104634009,NaN,0.051363874,0.13745117,-0.9543457,0.22949219,1584104631547,3858157074613,0.024960916,0,1
1584104634010,NaN,0.03191926,0.15258789,-0.9550781,0.2211914,1584104631627,3858157074613,0.024960916,0,1
1584104634011,NaN,0.030263143,0.1303711,-0.9633789,0.21459961,1584104631707,3858157074613,0.024960916,0,1
1584104634011,NaN,0.046065077,0.14208984,-0.96533203,0.21118164,1584104631787,3858157074613,0.024960916,0,1
1584104634012,NaN,0.064262755,0.13696289,-0.9645996,0.21679688,1584104631867,3858157074613,0.024960916,0,1
1584104634013,NaN,0.064153545,0.1430664,-0.9645996,0.21289062,1584104631947,3858157074613,0.024960916,0,1
1584104634028,NaN,0.048052337,0.1418457,-0.9589844,0.21777344,1584104632027,3858157074613,0.024960916,0,1
1584104634029,NaN,0.05331717,0.13134766,-0.95947266,0.19335938,1584104632107,3858157074613,0.026579952,0,1
1584104634030,NaN,0.05359459,0.13623047,-0.970459,0.1928711,1584104632187,3858157074613,0.026579952,0,1
1584104634031,NaN,0.07981614,0.14086914,-0.96606445,0.19458008,1584104632267,3858157074613,0.026579952,0,1
1584104634032,NaN,0.10900547,0.12719727,-0.96728516,0.2006836,1584104632347,3858157074613,0.026579952,0,1
1584104634032,NaN,0.12606435,0.119140625,-0.9741211,0.20043945,1584104632427,3858157074613,0.026579952,0,1
1584104634034,NaN,0.14786325,0.13793945,-0.9641113,0.20922852,1584104632507,3858157074613,0.026579952,0,1
1584104634037,NaN,0.16690247,0.13208008,-0.9633789,0.20532227,1584104632587,3858157074613,0.026579952,0,1
1584104634040,NaN,0.15871175,0.1315918,-0.95947266,0.21459961,1584104632667,3858157074613,0.026579952,0,1
1584104634044,NaN,0.14680336,0.12182617,-0.9621582,0.21069336,1584104632747,3858157074613,0.026579952,0,1
1584104634047,NaN,0.12599497,0.13330078,-0.9577637,0.22485352,1584104632827,3858157074613,0.026579952,0,1
1584104634050,NaN,0.107999146,0.12963867,-0.9580078,0.22973633,1584104632907,3858157074613,0.026579952,0,1
1584104634053,NaN,0.10698814,0.12524414,-0.95996094,0.2265625,1584104632987,3858157074613,0.026579952,0,1
1584104634056,NaN,0.062301833,0.12890625,-0.95825195,0.22924805,1584104633067,3858157074613,0.026579952,0,1
1584104634059,NaN,0.014724526,0.12719727,-0.9550781,0.23144531,1584104633147,3858157074613,0.026579952,0,1
1584104634062,NaN,-0.036485933,0.13867188,-0.9592285,0.22436523,1584104633227,3858157074613,0.026579952,0,1
1584104634065,16.304348,-0.09935081,0.13500977,-0.95214844,0.24291992,1584104633307,3858157074613,0.026579952,0,1
1584104634068,NaN,-0.15869318,0.11816406,-0.94384766,0.2421875,1584104633387,3858157074613,0.026579952,0,1
1584104634071,NaN,-0.20532346,0.1027832,-0.94750977,0.24169922,1584104633467,3858157074613,0.026579952,0,1
1584104634078,NaN,-0.23443437,0.15185547,-0.9658203,0.2211914,1584104633547,3858157074613,0.056248855,0,1
1584104634078,NaN,-0.2550076,0.17041016,-0.9199219,0.22827148,1584104633627,3858157074613,0.056248855,0,1
1584104634081,NaN,-0.2793974,0.13574219,-0.93188477,0.22998047,1584104633707,3858157074613,0.056248855,0,1
1584104634085,NaN,-0.27068534,0.1496582,-0.88256836,0.20336914,1584104633787,3858157074613,0.05774016,0,1
1584104636545,NaN,-0.19455504,0.2121582,-0.953125,0.15063477,1584104633867,-2338514537671,0.1080065,0,1
1584104636549,NaN,-0.1282432,0.27319336,-0.88623047,0.14355469,1584104633947,-2338514537671,0.1080065,0,1
1584104636554,NaN,-0.010463446,0.375,-0.91552734,0.1496582,1584104634027,-2338514537671,0.1080065,0,1
1584104636559,NaN,0.19737309,0.45141602,-0.9272461,0.1003418,1584104634107,-2338514537671,0.1080065,0,1
1584104636565,NaN,0.47221875,0.4892578,-0.85791016,0.033691406,1584104634187,-2338514537671,0.1080065,0,1
1584104636570,NaN,0.85429305,0.48120117,-0.861084,-0.04321289,1584104634267,-2338514537671,0.1080065,0,1
1584104636575,NaN,1.302353,0.5148926,-0.8376465,-0.07910156,1584104634347,-2338514537671,0.1080065,0,1
1584104636578,NaN,1.8237438,0.57250977,-0.8288574,-0.13061523,1584104634427,-2338514537671,0.1080065,0,1
1584104636581,NaN,2.3300807,0.6159668,-0.8178711,-0.13671875,1584104634507,-2338514537671,0.1080065,0,1
1584104636598,NaN,2.8732758,0.6220703,-0.814209,-0.18579102,1584104634587,-2338514537671,0.1080065,0,1
1584104636599,NaN,3.5006921,0.6748047,-0.7595215,-0.22802734,1584104634667,-2338514537671,0.1080065,0,1
1584104636600,NaN,4.099907,0.6945801,-0.73291016,-0.26464844,1584104634747,-2338514537671,0.1080065,0,1
1584104636601,NaN,4.6150737,0.77197266,-0.7302246,-0.25073242,1584104634827,-2338514537671,0.1080065,0,1
1584104636603,NaN,5.1043854,0.7763672,-0.701416,-0.29589844,1584104634907,-2338514537671,0.1080065,0,1
1584104636604,NaN,5.4940057,0.7338867,-0.70581055,-0.27441406,1584104634987,-2338514537671,0.1080065,0,1
1584104636608,NaN,5.7521687,0.7109375,-0.6899414,-0.30151367,1584104635067,-2338514537671,0.1080065,0,1
1584104636611,NaN,5.84145,0.7585449,-0.7092285,-0.27392578,1584104635147,-2338514537671,0.1080065,0,1
1584104636616,NaN,5.787165,0.7614746,-0.73779297,-0.28833008,1584104635227,-2338514537671,0.1080065,0,1
1584104636619,NaN,5.6099057,0.7072754,-0.7397461,-0.3022461,1584104635307,-2338514537671,0.1080065,0,1
1584104636622,NaN,5.242532,0.63671875,-0.7548828,-0.2607422,1584104635387,-2338514537671,0.1080065,0,1
1584104636626,NaN,4.845064,0.6621094,-0.75634766,-0.23291016,1584104635467,-2338514537671,0.1080065,0,1
1584104636630,NaN,4.3557854,0.578125,-0.7685547,-0.23120117,1584104635547,-2338514537671,0.1080065,0,1
1584104636633,NaN,3.675291,0.56811523,-0.7878418,-0.17578125,1584104635627,-2338514537671,0.1080065,0,1
1584104636637,NaN,2.9484665,0.54956055,-0.79418945,-0.17407227,1584104635707,-2338514537671,0.1080065,0,1
1584104636640,NaN,2.1993046,0.55810547,-0.8220215,-0.15185547,1584104635787,-2338514537671,0.1080065,0,1
1584104636645,NaN,1.4037946,0.5131836,-0.828125,-0.13110352,1584104635867,-2338514537671,0.1080065,0,1
1584104636648,NaN,0.6887129,0.55981445,-0.88134766,-0.11328125,1584104635947,-2338514537671,0.1080065,0,1
1584104636652,NaN,-0.0015654961,0.57299805,-0.8093262,-0.030517578,1584104636027,-2338514537671,0.11050215,0,1
1584104636655,NaN,-0.64398485,0.44799805,-0.8234863,-0.048828125,1584104636107,-2338514537671,0.12712508,0,1
1584104636659,NaN,-1.317598,0.45629883,-0.920166,0.018310547,1584104636187,-2338514537671,0.12712508,0,1
1584104636662,NaN,-2.0024874,0.43017578,-0.9699707,0.10839844,1584104636267,-2338514537671,0.12712508,0,1
1584104636666,NaN,-2.497075,0.38989258,-0.92749023,0.06298828,1584104636347,-2338514537671,0.12712508,0,1
1584104639131,NaN,-2.9787934,0.33984375,-0.8979492,0.072265625,1584104636427,-8534904674979,0.12712508,0,1
1584104639140,NaN,-3.3655398,0.3413086,-0.9206543,0.08251953,1584104636507,-8534904674979,0.12712508,0,1
1584104639144,NaN,-3.60213,0.2944336,-0.91625977,0.046142578,1584104636587,-8534904674979,0.12712508,0,1
1584104639147,NaN,-3.8331687,0.18432617,-0.9333496,0.03173828,1584104636667,-8534904674979,0.12712508,0,1
1584104639153,NaN,-3.9990454,0.25146484,-0.95874023,0.07348633,1584104636747,-8534904674979,0.12712508,0,1
1584104639159,NaN,-4.015661,0.32373047,-0.94311523,0.08886719,1584104636827,-8534904674979,0.12712508,0,1
1584104639167,NaN,-4.022764,0.3918457,-0.9082031,0.12963867,1584104636907,-8534904674979,0.12712508,0,1
1584104639170,NaN,-4.010716,0.37695312,-0.94433594,0.15209961,1584104636987,-8534904674979,0.12712508,0,1
1584104639174,NaN,-3.8493965,0.4116211,-0.93359375,0.12792969,1584104637067,-8534904674979,0.12712508,0,1
1584104639178,NaN,-3.5412111,0.4440918,-0.8803711,0.14770508,1584104637147,-8534904674979,0.12712508,0,1
1584104639184,NaN,-3.064579,0.43017578,-0.9008789,0.08862305,1584104637227,-8534904674979,0.12712508,0,1
1584104639188,NaN,-2.6423647,0.46875,-0.8754883,0.06542969,1584104637307,-8534904674979,0.12712508,0,1
1584104639192,NaN,-2.1365964,0.46606445,-0.86987305,0.0017089844,1584104637387,-8534904674979,0.12712508,0,1
1584104639195,NaN,-1.6507673,0.45458984,-0.8745117,-0.016113281,1584104637467,-8534904674979,0.12712508,0,1
1584104639198,NaN,-1.1905289,0.453125,-0.89746094,-0.044189453,1584104637547,-8534904674979,0.12712508,0,1
1584104639203,NaN,-0.6207021,0.45214844,-0.8894043,-0.05493164,1584104637627,-8534904674979,0.12712508,0,1
