local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1583769889048,NaN,-0.44350216,0.13183594,-0.87231445,0.4885254,1583769886535,-8412833608414,0.065132946,0,1
1583769889059,NaN,-0.37553093,0.09716797,-0.8701172,0.47680664,1583769886615,-8412833608414,0.065132946,0,1
1583769889063,NaN,-0.2370497,0.076660156,-0.87841797,0.46850586,1583769886695,-8412833608414,0.065132946,0,1
1583769889089,NaN,-0.10453858,0.05444336,-0.8312988,0.4609375,1583769886775,-8412833608414,0.065132946,0,1
1583769889091,NaN,0.054996923,0.091552734,-0.8894043,0.46191406,1583769886855,-8412833608414,0.068951465,0,1
1583769889092,NaN,0.23135807,0.13720703,-0.890625,0.45336914,1583769886935,-8412833608414,0.068951465,0,1
1583769889093,NaN,0.38272336,0.103515625,-0.86206055,0.46142578,1583769887015,-8412833608414,0.068951465,0,1
1583769889095,NaN,0.51918745,0.08959961,-0.86816406,0.46069336,1583769887095,-8412833608414,0.068951465,0,1
1583769889096,NaN,0.683836,0.07104492,-0.8796387,0.4650879,1583769887175,-8412833608414,0.068951465,0,1
1583769889138,NaN,0.83560604,0.10620117,-0.8791504,0.45166016,1583769887255,-8412833608414,0.068951465,0,1
1583769889140,NaN,0.9790469,0.12231445,-0.85839844,0.4560547,1583769887335,-8412833608414,0.068951465,0,1
1583769889141,NaN,1.0252889,0.12426758,-0.8803711,0.46533203,1583769887415,-8412833608414,0.068951465,0,1
1583769889142,NaN,0.9567633,0.103515625,-0.8671875,0.4729004,1583769887495,-8412833608414,0.068951465,0,1
1583769889143,NaN,0.8890932,0.10229492,-0.86938477,0.47265625,1583769887575,-8412833608414,0.068951465,0,1
1583769889145,NaN,0.814612,0.1105957,-0.8676758,0.45874023,1583769887655,-8412833608414,0.068951465,0,1
1583769889145,NaN,0.75558645,0.092285156,-0.8605957,0.48120117,1583769887735,-8412833608414,0.068951465,0,1
1583769889146,NaN,0.5924651,0.08691406,-0.86450195,0.5371094,1583769887815,-8412833608414,0.068951465,0,1
1583769889147,NaN,0.3774636,0.09741211,-0.8195801,0.5292969,1583769887895,-8412833608414,0.068951465,0,1
1583769889149,NaN,0.21429493,0.08691406,-0.83447266,0.5432129,1583769887975,-8412833608414,0.068951465,0,1
1583769889150,NaN,0.042328745,0.08300781,-0.81274414,0.56884766,1583769888055,-8412833608414,0.068951465,0,1
1583769889151,32.608696,-0.13447873,0.06933594,-0.80908203,0.5629883,1583769888135,-8412833608414,0.068951465,0,1
1583769889151,NaN,-0.34550437,0.06274414,-0.8010254,0.55737305,1583769888215,-8412833608414,0.068951465,0,1
1583769889152,NaN,-0.5303213,0.076171875,-0.8063965,0.54589844,1583769888295,-8412833608414,0.068951465,0,1
1583769889154,NaN,-0.661273,0.076171875,-0.8166504,0.5305176,1583769888375,-8412833608414,0.068951465,0,1
1583769889156,NaN,-0.7254824,0.08081055,-0.83984375,0.54785156,1583769888455,-8412833608414,0.068951465,0,1
1583769889157,NaN,-0.78948146,0.10058594,-0.83569336,0.54589844,1583769888535,-8412833608414,0.068951465,0,1
1583769889159,NaN,-0.87914115,0.10131836,-0.8273926,0.54418945,1583769888615,-8412833608414,0.068951465,0,1
1583769889161,NaN,-0.9405799,0.091796875,-0.8220215,0.5385742,1583769888695,-8412833608414,0.068951465,0,1
1583769889165,NaN,-0.87587374,0.09814453,-0.84399414,0.5241699,1583769888775,-8412833608414,0.068951465,0,1
1583769889168,NaN,-0.7583459,0.1171875,-0.8461914,0.5124512,1583769888855,-8412833608414,0.068951465,0,1
1583769889172,NaN,-0.6668093,0.099609375,-0.8352051,0.517334,1583769888935,-8412833608414,0.068951465,0,1
1583769889175,NaN,-0.5220037,0.1003418,-0.8540039,0.52124023,1583769889015,-8412833608414,0.068951465,0,1
1583769891422,NaN,-0.38484487,0.10498047,-0.82788086,0.5202637,1583769889095,3837520327986,0.068951465,0,1
1583769891428,NaN,-0.21652691,0.10131836,-0.8432617,0.5197754,1583769889175,3837520327986,0.068951465,0,1
1583769891433,NaN,-0.11281595,0.080322266,-0.8366699,0.55200195,1583769889255,3837520327986,0.068951465,0,1
1583769891437,NaN,-0.03504343,0.10058594,-0.8208008,0.5588379,1583769889335,3837520327986,0.068951465,0,1
1583769891445,NaN,0.025595406,0.083496094,-0.8232422,0.55029297,1583769889415,3837520327986,0.056301285,0,1
1583769891450,NaN,0.058524456,0.083496094,-0.81225586,0.5632324,1583769889495,3837520327986,0.056301285,0,1
1583769891454,NaN,0.09558668,0.07055664,-0.8071289,0.5686035,1583769889575,3837520327986,0.056301285,0,1
1583769891457,NaN,0.103467375,0.0690918,-0.78930664,0.5722656,1583769889655,3837520327986,0.056301285,0,1
1583769891461,NaN,0.036828708,0.064453125,-0.7890625,0.5673828,1583769889735,3837520327986,0.056301285,0,1
1583769891465,NaN,-0.055987116,0.07373047,-0.7988281,0.5576172,1583769889815,3837520327986,0.056301285,0,1
1583769891468,NaN,-0.11820555,0.083740234,-0.829834,0.5678711,1583769889895,3837520327986,0.056301285,0,1
1583769891471,NaN,-0.20317568,0.09057617,-0.8457031,0.56152344,1583769889975,3837520327986,0.056301285,0,1
1583769891475,NaN,-0.28699666,0.0715332,-0.7883301,0.53027344,1583769890055,3837520327986,0.06805045,0,1
1583769891478,NaN,-0.3499916,0.099365234,-0.859375,0.5410156,1583769890135,3837520327986,0.07705451,0,1
1583769891481,NaN,-0.33095577,0.09692383,-0.83862305,0.5197754,1583769890215,3837520327986,0.07705451,0,1
1583769891485,NaN,-0.30114868,0.09423828,-0.8305664,0.5239258,1583769890295,3837520327986,0.07705451,0,1
1583769891489,NaN,-0.26821113,0.087646484,-0.8486328,0.5263672,1583769890375,3837520327986,0.07705451,0,1
1583769891491,NaN,-0.21730709,0.08520508,-0.828125,0.5354004,1583769890455,3837520327986,0.07705451,0,1
1583769891494,NaN,-0.12205116,0.09741211,-0.8457031,0.5144043,1583769890535,3837520327986,0.07705451,0,1
1583769891497,NaN,-0.014389892,0.10229492,-0.83813477,0.5197754,1583769890615,3837520327986,0.07705451,0,1
1583769891501,NaN,0.109960385,0.10620117,-0.8444824,0.5270996,1583769890695,3837520327986,0.07705451,0,1
1583769891505,NaN,0.21052557,0.08691406,-0.84277344,0.53393555,1583769890775,3837520327986,0.07705451,0,1
1583769891508,NaN,0.27751106,0.09790039,-0.8234863,0.53149414,1583769890855,3837520327986,0.07705451,0,1
1583769891512,NaN,0.32745704,0.092285156,-0.8339844,0.5288086,1583769890935,3837520327986,0.07705451,0,1
1583769891515,NaN,0.39041424,0.09887695,-0.8408203,0.5332031,1583769891015,3837520327986,0.07705451,0,1
1583769891518,NaN,0.39617106,0.103271484,-0.8300781,0.53027344,1583769891095,3837520327986,0.07705451,0,1
1583769891521,NaN,0.3573688,0.092285156,-0.83203125,0.5305176,1583769891175,3837520327986,0.07705451,0,1
