local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1585574574027,NaN,0.16010112,-0.021972656,-0.9272461,0.36791992,1585574571435,-6366824910743,0.018816259,0,1
1585574574029,NaN,0.12520342,-0.02319336,-0.9177246,0.36767578,1585574571515,-6366824910743,0.018816259,0,1
1585574574068,NaN,0.10488373,-0.013427734,-0.9250488,0.36206055,1585574571595,-6366824910743,0.018816259,0,1
1585574574069,NaN,0.068544656,-0.015625,-0.92626953,0.36206055,1585574571675,-6366824910743,0.018816259,0,1
1585574574070,NaN,0.038712874,-0.009033203,-0.92626953,0.3491211,1585574571755,-6366824910743,0.018816259,0,1
1585574574072,NaN,0.012580591,-0.0126953125,-0.9301758,0.34423828,1585574571835,-6366824910743,0.018816259,0,1
1585574574073,NaN,-0.010458688,-0.014892578,-0.93652344,0.34350586,1585574571915,-6366824910743,0.018816259,0,1
1585574574074,NaN,-0.012649816,-0.0043945312,-0.9284668,0.33984375,1585574571995,-6366824910743,0.018816259,0,1
1585574574075,NaN,-0.015471599,-0.0036621094,-0.9316406,0.34057617,1585574572075,-6366824910743,0.018816259,0,1
1585574574094,NaN,-0.0061696097,-0.015380859,-0.94140625,0.33984375,1585574572155,-6366824910743,0.018816259,0,1
1585574574096,NaN,-0.017055547,-0.01977539,-0.9260254,0.35058594,1585574572235,-6366824910743,0.019268557,0,1
1585574574097,NaN,-0.0029631853,-0.012939453,-0.92993164,0.35229492,1585574572315,-6366824910743,0.019268557,0,1
1585574574098,NaN,0.015191883,-0.018310547,-0.9260254,0.3564453,1585574572395,-6366824910743,0.019268557,0,1
1585574574100,NaN,0.048112486,-0.020507812,-0.92578125,0.35620117,1585574572475,-6366824910743,0.019268557,0,1
1585574574101,NaN,0.054506693,-0.018554688,-0.92529297,0.36132812,1585574572555,-6366824910743,0.019268557,0,1
1585574574102,NaN,0.070885174,-0.018798828,-0.9296875,0.36206055,1585574572635,-6366824910743,0.019268557,0,1
1585574574104,NaN,0.05874935,-0.01953125,-0.92407227,0.3696289,1585574572715,-6366824910743,0.019268557,0,1
1585574574105,NaN,0.05398348,-0.012207031,-0.93188477,0.3557129,1585574572795,-6366824910743,0.019268557,0,1
1585574574106,NaN,0.042645063,-0.011962891,-0.9133301,0.35205078,1585574572875,-6366824910743,0.019268557,0,1
1585574574109,NaN,0.02025686,-0.022949219,-0.94091797,0.3503418,1585574572955,-6366824910743,0.029744104,0,1
1585574574115,NaN,-0.006176071,-0.012451172,-0.9230957,0.34887695,1585574573035,-6366824910743,0.029744104,0,1
1585574574117,NaN,-0.030734815,-0.005126953,-0.92407227,0.34570312,1585574573115,-6366824910743,0.029744104,0,1
1585574574120,NaN,-0.018896662,-0.010253906,-0.9313965,0.33642578,1585574573195,-6366824910743,0.029744104,0,1
1585574574123,NaN,-0.018756637,-0.0073242188,-0.9345703,0.33911133,1585574573275,-6366824910743,0.029744104,0,1
1585574574125,NaN,-0.01366341,4.8828125E-4,-0.9265137,0.3466797,1585574573355,-6366824910743,0.029744104,0,1
1585574574128,NaN,-0.009279813,-0.0053710938,-0.9333496,0.34521484,1585574573435,-6366824910743,0.029744104,0,1
1585574574132,NaN,0.0019814956,-0.016845703,-0.93115234,0.3503418,1585574573515,-6366824910743,0.029744104,0,1
1585574574135,NaN,0.009744455,-0.017578125,-0.9304199,0.35229492,1585574573595,-6366824910743,0.029744104,0,1
1585574574137,NaN,0.04302697,-0.015136719,-0.92822266,0.35302734,1585574573675,-6366824910743,0.029744104,0,1
1585574574141,NaN,0.042735685,-0.015625,-0.9272461,0.3630371,1585574573755,-6366824910743,0.029744104,0,1
1585574574144,NaN,0.048530206,-0.015136719,-0.921875,0.36132812,1585574573835,-6366824910743,0.029744104,0,1
