local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1584288492716,NaN,-0.084691696,-0.1459961,-0.8684082,0.45483398,1584288490418,6705226994608,0.02801773,0,1
1584288492718,NaN,-0.05012746,-0.14111328,-0.8754883,0.46264648,1584288490498,6705226994608,0.02801773,0,1
1584288492721,NaN,0.0010557659,-0.14013672,-0.86083984,0.45947266,1584288490578,6705226994608,0.02801773,0,1
1584288492731,NaN,0.053280488,-0.14257812,-0.86938477,0.46655273,1584288490658,6705226994608,0.02801773,0,1
1584288492760,NaN,0.09018877,-0.13793945,-0.86450195,0.46044922,1584288490738,6705226994608,0.02801773,0,1
1584288492764,NaN,0.1496796,-0.14013672,-0.86376953,0.46875,1584288490818,6705226994608,0.02801773,0,1
1584288492765,NaN,0.16766949,-0.13623047,-0.8659668,0.46533203,1584288490898,6705226994608,0.02801773,0,1
1584288492766,NaN,0.16852479,-0.14404297,-0.8601074,0.4699707,1584288490978,6705226994608,0.02801773,0,1
1584288492768,NaN,0.15059705,-0.140625,-0.86083984,0.47094727,1584288491058,6705226994608,0.02801773,0,1
1584288492786,NaN,0.11178622,-0.1394043,-0.85913086,0.47265625,1584288491138,6705226994608,0.02801773,0,1
1584288492787,NaN,0.059778478,-0.13989258,-0.85668945,0.47753906,1584288491218,6705226994608,0.02801773,0,1
1584288492788,NaN,0.0100467475,-0.14233398,-0.857666,0.47729492,1584288491298,6705226994608,0.02801773,0,1
1584288492790,NaN,-0.014736806,-0.1418457,-0.8598633,0.47045898,1584288491378,6705226994608,0.02801773,0,1
1584288492796,35.714287,-0.046926808,-0.14501953,-0.8569336,0.47607422,1584288491458,6705226994608,0.02801773,0,1
1584288492797,NaN,-0.07689298,-0.14453125,-0.8691406,0.48046875,1584288491538,6705226994608,0.02801773,0,1
1584288492798,NaN,-0.10069104,-0.14233398,-0.8623047,0.47265625,1584288491618,6705226994608,0.02801773,0,1
1584288492799,NaN,-0.115988314,-0.14794922,-0.8635254,0.4621582,1584288491698,6705226994608,0.02801773,0,1
1584288492818,NaN,-0.12953494,-0.13720703,-0.8618164,0.45288086,1584288491778,6705226994608,0.02801773,0,1
1584288492819,NaN,-0.12198189,-0.14038086,-0.8720703,0.44921875,1584288491858,6705226994608,0.02801773,0,1
1584288492820,NaN,-0.10566982,-0.140625,-0.8605957,0.45410156,1584288491938,6705226994608,0.02801773,0,1
1584288492821,NaN,-0.0685812,-0.13793945,-0.8708496,0.43945312,1584288492018,6705226994608,0.02801773,0,1
1584288492822,NaN,-0.026086489,-0.13256836,-0.86865234,0.44995117,1584288492098,6705226994608,0.02801773,0,1
1584288492823,NaN,0.025055552,-0.15649414,-0.8769531,0.4597168,1584288492178,6705226994608,0.02801773,0,1
1584288492826,NaN,0.074856184,-0.14038086,-0.873291,0.45410156,1584288492258,6705226994608,0.02801773,0,1
1584288492829,NaN,0.1074712,-0.13549805,-0.86865234,0.45141602,1584288492338,6705226994608,0.02801773,0,1
1584288492832,NaN,0.13262233,-0.13574219,-0.8618164,0.46948242,1584288492418,6705226994608,0.02801773,0,1
1584288492835,NaN,0.15480213,-0.13452148,-0.86694336,0.46679688,1584288492498,6705226994608,0.027142465,0,1
1584288492841,NaN,0.1704765,-0.1352539,-0.861084,0.46142578,1584288492578,6705226994608,0.027142465,0,1
1584288492845,NaN,0.16003436,-0.14013672,-0.86376953,0.48046875,1584288492658,6705226994608,0.027142465,0,1
1584288492848,NaN,0.13306595,-0.1394043,-0.8586426,0.47265625,1584288492738,6705226994608,0.027142465,0,1
1584288492851,NaN,0.09770787,-0.13720703,-0.8642578,0.47436523,1584288492818,6705226994608,0.027142465,0,1
1584288492855,NaN,0.066491745,-0.14331055,-0.85839844,0.47875977,1584288492898,6705226994608,0.027142465,0,1
1584288495280,NaN,0.012701169,-0.13989258,-0.861084,0.4699707,1584288492978,508836857300,0.027142465,0,1
1584288495285,NaN,-0.031763285,-0.14233398,-0.85961914,0.47607422,1584288493058,508836857300,0.027142465,0,1
1584288495289,35.714287,-0.08127436,-0.15283203,-0.8605957,0.4909668,1584288493138,508836857300,0.027142465,0,1
1584288495292,NaN,-0.12754937,-0.140625,-0.857666,0.4765625,1584288493218,508836857300,0.027142465,0,1
1584288495295,NaN,-0.1561781,-0.14135742,-0.8640137,0.46289062,1584288493298,508836857300,0.027142465,0,1
1584288495301,NaN,-0.17431092,-0.14477539,-0.8586426,0.4814453,1584288493378,508836857300,0.027142465,0,1
1584288495303,NaN,-0.17934376,-0.1394043,-0.86499023,0.4584961,1584288493458,508836857300,0.027142465,0,1
1584288495307,NaN,-0.1758989,-0.13183594,-0.8684082,0.44970703,1584288493538,508836857300,0.027142465,0,1
1584288495311,NaN,-0.13161427,-0.1303711,-0.875,0.44458008,1584288493618,508836857300,0.027142465,0,1
1584288495315,NaN,-0.07966739,-0.13256836,-0.8857422,0.43920898,1584288493698,508836857300,0.027142465,0,1
1584288495320,NaN,-0.02852191,-0.114990234,-0.8874512,0.44873047,1584288493778,508836857300,0.027142465,0,1
1584288495325,NaN,0.02821893,-0.16699219,-0.8967285,0.4465332,1584288493858,508836857300,0.05286871,0,1
1584288495328,NaN,0.13813747,-0.14648438,-0.8952637,0.37451172,1584288493938,508836857300,0.07489867,0,1
1584288495333,NaN,0.30332077,-0.12963867,-0.9086914,0.31176758,1584288494018,508836857300,0.07489867,0,1
1584288495335,NaN,0.5094192,-0.22045898,-0.9265137,0.28564453,1584288494098,508836857300,0.09616847,0,1
1584288495340,NaN,0.7062904,-0.27172852,-0.9279785,0.28100586,1584288494178,508836857300,0.09616847,0,1
1584288495343,NaN,0.8317458,-0.21582031,-0.91137695,0.33642578,1584288494258,508836857300,0.09616847,0,1
1584288495347,NaN,1.0056666,-0.21191406,-0.93774414,0.30688477,1584288494338,508836857300,0.09616847,0,1
1584288495351,NaN,1.0866723,-0.15454102,-0.921875,0.37182617,1584288494418,508836857300,0.09616847,0,1
1584288495354,NaN,1.1668104,-0.24047852,-0.87939453,0.34350586,1584288494498,508836857300,0.09995941,0,1
1584288495357,NaN,1.1854326,-0.33129883,-0.8562012,0.39770508,1584288494578,508836857300,0.108276576,0,1
1584288495360,NaN,1.1787846,-0.33935547,-0.8071289,0.41137695,1584288494658,508836857300,0.108276576,0,1
1584288495363,NaN,1.219488,-0.3996582,-0.8251953,0.41186523,1584288494738,508836857300,0.108276576,0,1
