local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1584707432212,NaN,-0.28866187,0.06982422,-0.97875977,-0.18188477,1584707432141,856218777182,0.08365941,0,1
1584707432214,NaN,-0.25847334,0.0690918,-0.9794922,-0.18115234,1584707432221,856218777182,0.08365941,0,1
1584707434590,NaN,-0.22279437,0.060058594,-0.97680664,-0.17504883,1584707432301,-5340452835102,0.08365941,0,1
1584707434598,NaN,-0.18136524,0.06591797,-0.97314453,-0.17114258,1584707432381,-5340452835102,0.08365941,0,1
1584707434606,NaN,-0.12896742,0.06738281,-0.98706055,-0.17089844,1584707432461,-5340452835102,0.08365941,0,1
1584707434609,NaN,-0.07747587,0.06982422,-0.9797363,-0.16601562,1584707432541,-5340452835102,0.08365941,0,1
1584707434613,NaN,-0.006378966,0.06762695,-0.9814453,-0.16601562,1584707432621,-5340452835102,0.08365941,0,1
1584707434618,NaN,0.045386594,0.06323242,-0.99121094,-0.17407227,1584707432701,-5340452835102,0.08224351,0,1
1584707434622,NaN,0.042905077,0.052001953,-0.9802246,-0.15234375,1584707432781,-5340452835102,0.035551604,0,1
1584707434625,NaN,0.045189213,0.07080078,-0.9851074,-0.1706543,1584707432861,-5340452835102,0.03495391,0,1
1584707434630,NaN,0.058637213,0.076171875,-0.98095703,-0.16455078,1584707432941,-5340452835102,0.03495391,0,1
1584707434634,NaN,0.07212546,0.07470703,-0.98095703,-0.1628418,1584707433021,-5340452835102,0.03495391,0,1
1584707434638,NaN,0.049387317,0.080322266,-0.9802246,-0.15478516,1584707433101,-5340452835102,0.03495391,0,1
1584707434642,NaN,0.009329997,0.088378906,-0.98168945,-0.14746094,1584707433181,-5340452835102,0.03495391,0,1
1584707434646,NaN,-0.030433202,0.087890625,-0.967041,-0.14624023,1584707433261,-5340452835102,0.03495391,0,1
1584707434651,NaN,-0.06560829,0.08618164,-0.9711914,-0.14282227,1584707433341,-5340452835102,0.03495391,0,1
1584707434657,NaN,-0.10531493,0.08496094,-0.97558594,-0.14794922,1584707433421,-5340452835102,0.03495391,0,1
1584707434661,NaN,-0.10667025,0.06591797,-0.9794922,-0.17993164,1584707433501,-5340452835102,0.037426844,0,1
1584707434664,NaN,-0.13053189,0.05834961,-0.99121094,-0.1640625,1584707433581,-5340452835102,0.037426844,0,1
1584707434668,NaN,-0.14944974,0.06640625,-0.9772949,-0.17358398,1584707433661,-5340452835102,0.037426844,0,1
1584707434670,NaN,-0.12904708,0.063964844,-0.98583984,-0.17089844,1584707433741,-5340452835102,0.037426844,0,1
1584707434673,NaN,-0.116425544,0.064697266,-0.97509766,-0.17480469,1584707433821,-5340452835102,0.037426844,0,1
1584707434676,NaN,-0.1041489,0.06713867,-0.9875488,-0.17260742,1584707433901,-5340452835102,0.037426844,0,1
1584707434680,NaN,-0.09157148,0.06542969,-0.9814453,-0.17358398,1584707433981,-5340452835102,0.037426844,0,1
1584707434683,NaN,-0.052855313,0.07446289,-0.97558594,-0.17260742,1584707434061,-5340452835102,0.037426844,0,1
1584707434687,NaN,-1.191174E-4,0.0690918,-0.98095703,-0.16430664,1584707434141,-5340452835102,0.037426844,0,1
1584707434690,NaN,0.054783408,0.0690918,-0.9838867,-0.16967773,1584707434221,-5340452835102,0.037426844,0,1
1584707434693,NaN,0.115643285,0.060302734,-0.99438477,-0.17553711,1584707434301,-5340452835102,0.037426844,0,1
1584707434698,NaN,0.17112772,0.030029297,-0.98950195,-0.16015625,1584707434381,-5340452835102,0.037426844,0,1
1584707434701,NaN,0.15831585,0.052734375,-0.9782715,-0.16894531,1584707434461,-5340452835102,0.037426844,0,1
1584707434704,NaN,0.15696378,0.047851562,-0.9946289,-0.1586914,1584707434541,-5340452835102,0.037426844,0,1
1584707434707,NaN,0.14983708,0.022216797,-0.9914551,-0.13623047,1584707434621,-5340452835102,0.037426844,0,1
1584707434710,NaN,0.16120519,-0.009765625,-0.984375,-0.15185547,1584707434701,-5340452835102,0.037426844,0,1
1584707434712,NaN,0.1323768,-0.012939453,-1.0131836,-0.10058594,1584707434781,-5340452835102,0.058894593,0,1
1584707437171,NaN,0.10398528,-0.026367188,-1.0002441,-0.09057617,1584707434861,6909901101298,0.058894593,0,1
1584707437175,NaN,0.0915385,-0.07397461,-0.9848633,-0.09033203,1584707434941,6909901101298,0.058894593,0,1
1584707437179,NaN,0.1053172,-0.09838867,-0.9958496,-0.11791992,1584707435021,6909901101298,0.058894593,0,1
1584707437185,NaN,0.08452651,-0.09057617,-0.9970703,-0.0793457,1584707435101,6909901101298,0.058894593,0,1
1584707437189,NaN,-0.041907653,-9.765625E-4,-0.9694824,0.011230469,1584707435181,6909901101298,0.13035807,0,1
