local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1584105115542,NaN,0.13863018,0.22338867,-0.9638672,0.13964844,1584105113131,559552922052,0.050890293,5,1
1584105115576,NaN,0.22620933,0.21582031,-0.96655273,0.13110352,1584105113211,559552922052,0.050890293,5,1
1584105115577,NaN,0.3096279,0.21704102,-0.9560547,0.13623047,1584105113291,559552922052,0.050890293,5,1
1584105115578,NaN,0.3705291,0.21899414,-0.970459,0.14892578,1584105113371,559552922052,0.050890293,5,1
1584105115579,NaN,0.39966318,0.21435547,-0.9519043,0.15454102,1584105113451,559552922052,0.050890293,5,1
1584105115580,NaN,0.34039876,0.18334961,-0.9692383,0.1784668,1584105113531,559552922052,0.050890293,5,1
1584105115580,NaN,0.25251725,0.20605469,-0.95751953,0.19873047,1584105113611,559552922052,0.050890293,5,1
1584105115581,NaN,0.1324969,0.19262695,-0.9567871,0.22045898,1584105113691,559552922052,0.050890293,5,1
1584105115588,NaN,-0.029380932,0.19555664,-0.9433594,0.22509766,1584105113771,559552922052,0.050890293,5,1
1584105115589,39.473682,-0.19230096,0.19042969,-0.9436035,0.22924805,1584105113851,559552922052,0.045065608,5,1
1584105115590,NaN,-0.3318556,0.19091797,-0.9499512,0.21191406,1584105113931,559552922052,0.045065608,5,1
1584105115592,NaN,-0.434678,0.17773438,-0.97021484,0.19091797,1584105114011,559552922052,0.045065608,5,1
1584105115593,NaN,-0.5168063,0.19750977,-0.96313477,0.1887207,1584105114091,559552922052,0.045065608,5,1
1584105115594,NaN,-0.5867111,0.17675781,-0.9628906,0.1706543,1584105114171,559552922052,0.045065608,5,1
1584105115597,NaN,-0.6413169,0.19702148,-0.9658203,0.171875,1584105114251,559552922052,0.045065608,5,1
1584105115601,NaN,-0.6744203,0.18652344,-0.9641113,0.16430664,1584105114331,559552922052,0.045065608,5,1
1584105115603,NaN,-0.67958194,0.20385742,-0.9602051,0.16259766,1584105114411,559552922052,0.045065608,5,1
1584105115607,NaN,-0.6153813,0.19750977,-0.9597168,0.15258789,1584105114491,559552922052,0.045065608,5,1
1584105115609,NaN,-0.51003915,0.1862793,-0.9758301,0.15136719,1584105114571,559552922052,0.045065608,5,1
1584105115612,NaN,-0.358923,0.19384766,-0.96313477,0.14770508,1584105114651,559552922052,0.045065608,5,1
1584105115615,NaN,-0.18100648,0.19091797,-0.96728516,0.14526367,1584105114731,559552922052,0.045065608,5,1
1584105115618,NaN,-0.018256506,0.19384766,-0.9609375,0.1538086,1584105114811,559552922052,0.045065608,5,1
1584105115622,NaN,0.1056845,0.20385742,-0.967041,0.15454102,1584105114891,559552922052,0.045065608,5,1
1584105115625,NaN,0.18707405,0.19799805,-0.96069336,0.1574707,1584105114971,559552922052,0.045065608,5,1
1584105115628,NaN,0.26351705,0.19970703,-0.9645996,0.14990234,1584105115051,559552922052,0.045065608,5,1
1584105115631,NaN,0.31664512,0.19970703,-0.96435547,0.15917969,1584105115131,559552922052,0.045065608,5,1
1584105115635,NaN,0.3547475,0.19384766,-0.9577637,0.16186523,1584105115211,559552922052,0.045065608,5,1
1584105115638,NaN,0.3802323,0.21459961,-0.9592285,0.16259766,1584105115291,559552922052,0.045065608,5,1
1584105115641,NaN,0.39155796,0.2133789,-0.9567871,0.15966797,1584105115371,559552922052,0.045065608,5,1
1584105115644,NaN,0.3676612,0.20166016,-0.96972656,0.15649414,1584105115451,559552922052,0.04282842,5,1
1584105115648,NaN,0.3392757,0.20532227,-0.9560547,0.14331055,1584105115531,559552922052,0.04282842,5,1
1584105115652,NaN,0.28920394,0.21484375,-0.96240234,0.140625,1584105115611,559552922052,0.04282842,5,1
1584105118316,NaN,0.22893721,0.2084961,-0.9616699,0.14111328,1584105115691,-5637118690232,0.04282842,5,1
1584105118321,NaN,0.16924171,0.2055664,-0.96191406,0.15185547,1584105115771,-5637118690232,0.04282842,5,1
1584105118326,NaN,0.12200227,0.20678711,-0.9645996,0.1508789,1584105115851,-5637118690232,0.04282842,5,1
1584105118331,NaN,0.09760637,0.20092773,-0.96362305,0.15185547,1584105115931,-5637118690232,0.04282842,5,1
1584105118336,NaN,0.06566854,0.20361328,-0.96191406,0.15039062,1584105116011,-5637118690232,0.04282842,5,1
1584105118340,NaN,0.060551,0.20385742,-0.9682617,0.15014648,1584105116091,-5637118690232,0.032610826,5,1
1584105118343,NaN,0.06488417,0.20288086,-0.9614258,0.15063477,1584105116171,-5637118690232,0.032019675,5,1
1584105118347,NaN,0.071355954,0.20581055,-0.9650879,0.14575195,1584105116251,-5637118690232,0.032019675,5,1
1584105118350,NaN,0.06414745,0.2006836,-0.96118164,0.16137695,1584105116331,-5637118690232,0.032019675,5,1
1584105118353,NaN,0.07236161,0.21557617,-0.9621582,0.15063477,1584105116411,-5637118690232,0.032019675,5,1
1584105118356,NaN,0.05502714,0.20092773,-0.9616699,0.15405273,1584105116491,-5637118690232,0.032019675,5,1
1584105118359,NaN,0.018546829,0.20385742,-0.9597168,0.17089844,1584105116571,-5637118690232,0.027515417,5,1
1584105118364,NaN,-0.019510731,0.20019531,-0.954834,0.17773438,1584105116651,-5637118690232,0.027515417,5,1
1584105118367,NaN,-0.055418786,0.19555664,-0.9614258,0.18896484,1584105116731,-5637118690232,0.020816479,5,1
1584105118371,NaN,-0.100046545,0.20288086,-0.951416,0.19946289,1584105116811,-5637118690232,0.020816479,5,1
1584105118373,19.736841,-0.13904615,0.2006836,-0.95166016,0.19189453,1584105116891,-5637118690232,0.020816479,5,1
1584105118377,NaN,-0.17107642,0.19946289,-0.9567871,0.18823242,1584105116971,-5637118690232,0.020816479,5,1
1584105118381,NaN,-0.20512362,0.19580078,-0.9609375,0.17895508,1584105117051,-5637118690232,0.020816479,5,1
1584105118384,NaN,-0.23868509,0.20361328,-0.9589844,0.17822266,1584105117131,-5637118690232,0.020816479,5,1
