local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1585141565717,NaN,-0.2782644,0.6989746,-0.7072754,-0.21142578,1585141563447,3767037294729,0.02226102,0,1
1585141565719,NaN,-0.29684314,0.6921387,-0.7116699,-0.23120117,1585141563527,3767037294729,0.02226102,0,1
1585141565720,NaN,-0.3100873,0.6916504,-0.72143555,-0.22583008,1585141563607,3767037294729,0.02226102,0,1
1585141565721,NaN,-0.30173293,0.6882324,-0.70751953,-0.23413086,1585141563687,3767037294729,0.02226102,0,1
1585141565723,NaN,-0.27623257,0.68847656,-0.7194824,-0.23266602,1585141563767,3767037294729,0.02226102,0,1
1585141565724,NaN,-0.24205816,0.68481445,-0.717041,-0.23168945,1585141563847,3767037294729,0.02226102,0,1
1585141565725,NaN,-0.19382071,0.68725586,-0.7207031,-0.22607422,1585141563927,3767037294729,0.02226102,0,1
1585141565727,NaN,-0.14379732,0.67944336,-0.72314453,-0.22753906,1585141564007,3767037294729,0.02226102,0,1
1585141565728,NaN,-0.08577993,0.69189453,-0.72143555,-0.22924805,1585141564087,3767037294729,0.021380085,0,1
1585141565729,NaN,-0.040634442,0.6882324,-0.7236328,-0.22705078,1585141564167,3767037294729,0.021380085,0,1
1585141565746,NaN,-0.0036449146,0.6767578,-0.72216797,-0.22583008,1585141564247,3767037294729,0.021380085,0,1
1585141565750,NaN,0.03759009,0.68188477,-0.7363281,-0.22167969,1585141564327,3767037294729,0.021380085,0,1
1585141565753,NaN,0.083747834,0.685791,-0.7241211,-0.22265625,1585141564407,3767037294729,0.021380085,0,1
1585141565755,NaN,0.07991838,0.7067871,-0.7297363,-0.20507812,1585141564487,3767037294729,0.02795277,0,1
1585141565756,NaN,0.11187106,0.68774414,-0.7141113,-0.23876953,1585141564567,3767037294729,0.04173591,0,1
1585141565757,NaN,0.1285862,0.6879883,-0.6875,-0.25561523,1585141564647,3767037294729,0.04173591,0,1
1585141565775,NaN,0.16221388,0.6755371,-0.6784668,-0.2824707,1585141564727,3767037294729,0.04173591,0,1
1585141565776,NaN,0.19448833,0.685791,-0.69628906,-0.2902832,1585141564807,3767037294729,0.04173591,0,1
1585141565778,NaN,0.25043464,0.6640625,-0.7116699,-0.31079102,1585141564887,3767037294729,0.04173591,0,1
1585141565779,NaN,0.28555858,0.65600586,-0.7265625,-0.28808594,1585141564967,3767037294729,0.04173591,0,1
1585141565781,NaN,0.31416523,0.6621094,-0.72558594,-0.2854004,1585141565047,3767037294729,0.04173591,0,1
1585141565782,NaN,0.3606719,0.65722656,-0.7207031,-0.296875,1585141565127,3767037294729,0.04173591,0,1
1585141565783,NaN,0.38979936,0.67529297,-0.70947266,-0.27978516,1585141565207,3767037294729,0.04173591,0,1
1585141565784,NaN,0.43186513,0.6809082,-0.7128906,-0.28857422,1585141565287,3767037294729,0.04173591,0,1
1585141565804,NaN,0.4640862,0.6750488,-0.7006836,-0.27783203,1585141565367,3767037294729,0.04173591,0,1
1585141565805,NaN,0.60538363,0.65112305,-0.70410156,-0.33740234,1585141565447,3767037294729,0.06428645,0,1
1585141565806,NaN,0.6698149,0.6640625,-0.7192383,-0.328125,1585141565527,3767037294729,0.06428645,0,1
1585141565807,NaN,0.69175607,0.6677246,-0.70214844,-0.29736328,1585141565607,3767037294729,0.06428645,0,1
1585141565808,NaN,0.6587582,0.6513672,-0.703125,-0.28344727,1585141565687,3767037294729,0.06428645,0,1
1585141565809,NaN,0.59988236,0.68725586,-0.7182617,-0.2722168,1585141565767,3767037294729,0.06428645,0,1
1585141565810,NaN,0.5010847,0.6838379,-0.69091797,-0.28149414,1585141565847,3767037294729,0.06428645,0,1
1585141565811,NaN,0.4200178,0.6843262,-0.7158203,-0.26220703,1585141565927,3767037294729,0.06428645,0,1
1585141568261,NaN,0.35466623,0.68237305,-0.703125,-0.27441406,1585141566007,-2429634317555,0.06428645,0,1
1585141568265,NaN,0.25415742,0.6862793,-0.71118164,-0.2578125,1585141566087,-2429634317555,0.06428645,0,1
1585141568270,NaN,0.2050096,0.68066406,-0.7077637,-0.27172852,1585141566167,-2429634317555,0.06428645,0,1
1585141568274,NaN,0.12896769,0.69921875,-0.7216797,-0.26367188,1585141566247,-2429634317555,0.06428645,0,1
1585141568278,NaN,0.080174096,0.6870117,-0.7158203,-0.2788086,1585141566327,-2429634317555,0.06428645,0,1
1585141568281,17.857143,-0.103871085,0.6940918,-0.6750488,-0.26635742,1585141566407,-2429634317555,0.06428645,0,1
1585141568284,NaN,-0.23460603,0.6828613,-0.6916504,-0.26171875,1585141566487,-2429634317555,0.06428645,0,1
1585141568288,NaN,-0.30136982,0.6567383,-0.7036133,-0.25512695,1585141566567,-2429634317555,0.06428645,0,1
1585141568291,NaN,-0.2700547,0.6394043,-0.7080078,-0.3293457,1585141566647,-2429634317555,0.07634266,0,1
1585141568294,NaN,-0.23650716,0.6767578,-0.70996094,-0.29223633,1585141566727,-2429634317555,0.07634266,0,1
1585141568297,NaN,-0.13821171,0.64990234,-0.671875,-0.36035156,1585141566807,-2429634317555,0.08253145,0,1
1585141568300,NaN,0.0073496997,0.6809082,-0.68066406,-0.41235352,1585141566887,-2429634317555,0.08253145,0,1
1585141568304,NaN,0.12685595,0.68408203,-0.6491699,-0.40893555,1585141566967,-2429634317555,0.08253145,0,1
1585141568308,NaN,0.25223136,0.7282715,-0.6640625,-0.38183594,1585141567047,-2429634317555,0.08253145,0,1
1585141568311,NaN,0.2990159,0.69433594,-0.65893555,-0.32202148,1585141567127,-2429634317555,0.08253145,0,1
1585141568314,NaN,0.35002482,0.69555664,-0.6503906,-0.2878418,1585141567207,-2429634317555,0.08253145,0,1
1585141568318,NaN,0.32881942,0.7553711,-0.64160156,-0.25927734,1585141567287,-2429634317555,0.08253145,0,1
1585141568322,NaN,0.403651,0.77685547,-0.6376953,-0.2980957,1585141567367,-2429634317555,0.08253145,0,1
