local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1583942199768,NaN,0.13738582,0.09887695,-0.9897461,0.048339844,1583942197142,5862650330637,0.026836596,7,1
1583942199770,NaN,0.09810231,0.11206055,-0.9914551,0.061523438,1583942197222,5862650330637,0.026836596,7,1
1583942199771,NaN,0.036368404,0.095947266,-0.98413086,0.07397461,1583942197302,5862650330637,0.026836596,7,1
1583942199780,NaN,-0.018650798,0.10546875,-0.9875488,0.075683594,1583942197382,5862650330637,0.026836596,7,1
1583942199782,NaN,-0.09132006,0.106933594,-0.9819336,0.079589844,1583942197462,5862650330637,0.026836596,7,1
1583942199807,NaN,-0.17044342,0.10473633,-0.9831543,0.07104492,1583942197542,5862650330637,0.026836596,7,1
1583942199810,NaN,-0.22471493,0.09106445,-0.9929199,0.052978516,1583942197622,5862650330637,0.026836596,7,1
1583942199811,NaN,-0.27408966,0.09448242,-0.9963379,0.061523438,1583942197702,5862650330637,0.026836596,7,1
1583942199813,NaN,-0.28943294,0.107421875,-0.9941406,0.05078125,1583942197782,5862650330637,0.024671495,7,1
1583942199814,NaN,-0.30104983,0.091552734,-0.99316406,0.043945312,1583942197862,5862650330637,0.024671495,7,1
1583942199815,NaN,-0.3176641,0.11425781,-0.9824219,0.041015625,1583942197942,5862650330637,0.025288302,7,1
1583942199819,NaN,-0.29628003,0.109375,-0.98876953,0.0390625,1583942198022,5862650330637,0.025288302,7,1
1583942199834,NaN,-0.26814428,0.100097656,-0.9938965,0.038330078,1583942198102,5862650330637,0.025288302,7,1
1583942199835,NaN,-0.22049905,0.11328125,-0.9909668,0.03857422,1583942198182,5862650330637,0.025288302,7,1
1583942199837,NaN,-0.14376205,0.1081543,-0.9868164,0.033691406,1583942198262,5862650330637,0.025288302,7,1
1583942199838,NaN,-0.069046564,0.10961914,-0.9904785,0.033691406,1583942198342,5862650330637,0.025288302,7,1
1583942199840,NaN,0.010686052,0.11206055,-0.9890137,0.036376953,1583942198422,5862650330637,0.025288302,7,1
1583942199841,17.045454,0.08633614,0.10595703,-0.9926758,0.032226562,1583942198502,5862650330637,0.025288302,7,1
1583942199842,NaN,0.12416059,0.11743164,-0.99194336,0.036621094,1583942198582,5862650330637,0.025288302,7,1
1583942199843,NaN,0.18077521,0.103759766,-0.9938965,0.03149414,1583942198662,5862650330637,0.025288302,7,1
1583942199846,NaN,0.20134236,0.10131836,-0.99365234,0.041259766,1583942198742,5862650330637,0.025288302,7,1
1583942199849,NaN,0.21015354,0.10644531,-0.9902344,0.048583984,1583942198822,5862650330637,0.025288302,7,1
1583942199853,NaN,0.20802389,0.10620117,-0.9897461,0.052246094,1583942198902,5862650330637,0.025288302,7,1
1583942199858,NaN,0.18747695,0.10449219,-0.9902344,0.05834961,1583942198982,5862650330637,0.025288302,7,1
1583942199860,NaN,0.15238257,0.1003418,-0.99316406,0.0703125,1583942199062,5862650330637,0.025288302,7,1
1583942199863,NaN,0.09729754,0.09863281,-0.9807129,0.079833984,1583942199142,5862650330637,0.025288302,7,1
1583942199866,NaN,0.014542724,0.10058594,-0.98461914,0.09057617,1583942199222,5862650330637,0.025288302,7,1
1583942199871,NaN,-0.06853428,0.10571289,-0.98583984,0.09057617,1583942199302,5862650330637,0.025288302,7,1
1583942199874,NaN,-0.13586302,0.11401367,-0.98461914,0.07348633,1583942199382,5862650330637,0.025288302,7,1
1583942199877,NaN,-0.19531484,0.095214844,-0.9953613,0.06347656,1583942199462,5862650330637,0.025288302,7,1
1583942199880,NaN,-0.23406173,0.09863281,-0.9941406,0.061523438,1583942199542,5862650330637,0.025288302,7,1
1583942199883,NaN,-0.27372572,0.10253906,-0.9897461,0.047851562,1583942199622,5862650330637,0.025288302,7,1
1583942202539,NaN,-0.28436068,0.10961914,-0.9897461,0.046142578,1583942199702,-334021281647,0.025288302,7,1
1583942202543,NaN,-0.27618116,0.11376953,-0.9926758,0.04272461,1583942199782,-334021281647,0.025288302,7,1
1583942202548,NaN,-0.25379607,0.10595703,-0.98779297,0.037109375,1583942199862,-334021281647,0.025288302,7,1
1583942202553,NaN,-0.22142048,0.1105957,-0.98828125,0.039794922,1583942199942,-334021281647,0.025288302,7,1
1583942202557,NaN,-0.16531797,0.10620117,-0.9941406,0.03540039,1583942200022,-334021281647,0.025288302,7,1
1583942202562,NaN,-0.08774823,0.11694336,-0.98706055,0.032226562,1583942200102,-334021281647,0.025288302,7,1
1583942202564,NaN,0.008287191,0.1003418,-0.99438477,0.032958984,1583942200182,-334021281647,0.025288302,7,1
1583942202567,34.090908,0.10450175,0.11791992,-0.9890137,0.033691406,1583942200262,-334021281647,0.025288302,7,1
1583942202571,NaN,0.17098172,0.11352539,-0.9916992,0.030517578,1583942200342,-334021281647,0.025288302,7,1
1583942202574,NaN,0.22731917,0.10571289,-0.98779297,0.029052734,1583942200422,-334021281647,0.025288302,7,1
1583942202578,NaN,0.27823287,0.11376953,-0.9897461,0.029052734,1583942200502,-334021281647,0.023853427,7,1
1583942202582,NaN,0.29702234,0.103515625,-0.9995117,0.042236328,1583942200582,-334021281647,0.023853427,7,1
1583942202586,NaN,0.31136838,0.11450195,-0.9873047,0.033447266,1583942200662,-334021281647,0.023853427,7,1
1583942202590,NaN,0.30199763,0.10595703,-0.99072266,0.046142578,1583942200742,-334021281647,0.023853427,7,1
1583942202594,NaN,0.27430725,0.1105957,-0.99194336,0.056152344,1583942200822,-334021281647,0.023853427,7,1
1583942202599,NaN,0.22322263,0.104003906,-0.9848633,0.08129883,1583942200902,-334021281647,0.026942994,7,1
1583942202602,NaN,0.1566366,0.09692383,-0.9848633,0.07861328,1583942200982,-334021281647,0.026942994,7,1
1583942202606,NaN,0.05776767,0.1015625,-0.9873047,0.099365234,1583942201062,-334021281647,0.026942994,7,1
1583942202609,NaN,-0.03264327,0.10571289,-0.982666,0.084228516,1583942201142,-334021281647,0.026942994,7,1
1583942202613,NaN,-0.115968645,0.10888672,-0.9863281,0.07446289,1583942201222,-334021281647,0.026942994,7,1
1583942202617,NaN,-0.18216757,0.084472656,-0.99438477,0.0637207,1583942201302,-334021281647,0.027863067,7,1
1583942202620,NaN,-0.241324,0.09887695,-1.0012207,0.064697266,1583942201382,-334021281647,0.027863067,7,1
1583942202623,NaN,-0.28894657,0.10205078,-0.9855957,0.05053711,1583942201462,-334021281647,0.027863067,7,1
1583942202626,NaN,-0.29721752,0.1015625,-0.99731445,0.045898438,1583942201542,-334021281647,0.027863067,7,1
1583942202629,NaN,-0.31680542,0.111572266,-0.9868164,0.04345703,1583942201622,-334021281647,0.027863067,7,1
1583942202632,NaN,-0.30859873,0.10644531,-0.9916992,0.040771484,1583942201702,-334021281647,0.027863067,7,1
1583942202635,NaN,-0.28357252,0.10620117,-0.98999023,0.043701172,1583942201782,-334021281647,0.027863067,7,1
1583942202638,NaN,-0.20706333,0.11645508,-0.9904785,0.033203125,1583942201862,-334021281647,0.027863067,7,1
1583942202641,NaN,-0.13657683,0.10107422,-0.9929199,0.0390625,1583942201942,-334021281647,0.027863067,7,1
1583942202644,NaN,-0.025812248,0.115722656,-0.9902344,0.036621094,1583942202022,-334021281647,0.027863067,7,1
1583942202647,32.608696,0.06052363,0.11450195,-0.98876953,0.032470703,1583942202102,-334021281647,0.027863067,7,1
1583942202649,NaN,0.12892371,0.10546875,-0.9951172,0.033691406,1583942202182,-334021281647,0.027863067,7,1
1583942204926,NaN,0.18845008,0.107666016,-0.98950195,0.03173828,1583942202262,-6530411418955,0.027863067,7,1
1583942204933,NaN,0.25026345,0.114990234,-0.9897461,0.027832031,1583942202342,-6530411418955,0.027863067,7,1
1583942204940,NaN,0.29334655,0.114990234,-0.9921875,0.02368164,1583942202422,-6530411418955,0.027863067,7,1
1583942204946,NaN,0.30146426,0.09423828,-0.98950195,0.03881836,1583942202502,-6530411418955,0.027863067,7,1
1583942204951,NaN,0.31900415,0.122802734,-0.9897461,0.034423828,1583942202582,-6530411418955,0.028901549,7,1
1583942204955,NaN,0.3058016,0.10644531,-0.9916992,0.05126953,1583942202662,-6530411418955,0.028901549,7,1
1583942204960,NaN,0.2891651,0.103027344,-0.9892578,0.051513672,1583942202742,-6530411418955,0.028901549,7,1
1583942204966,NaN,0.21041374,0.10522461,-0.98706055,0.076660156,1583942202822,-6530411418955,0.028901549,7,1
1583942204968,NaN,0.14485662,0.103515625,-0.9794922,0.07788086,1583942202902,-6530411418955,0.028901549,7,1
1583942204971,NaN,0.05039079,0.10961914,-0.9819336,0.08496094,1583942202982,-6530411418955,0.028901549,7,1
1583942204975,NaN,-0.035028562,0.107666016,-0.9812012,0.08129883,1583942203062,-6530411418955,0.028901549,7,1
1583942204981,NaN,-0.09317847,0.10473633,-0.9929199,0.06323242,1583942203142,-6530411418955,0.028901549,7,1
