local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1584450720410,NaN,0.011705835,-0.21142578,-0.95166016,0.17749023,1584450718010,-8600930331048,0.038027205,0,1
1584450720421,NaN,0.026410813,-0.21264648,-0.95043945,0.18701172,1584450718090,-8600930331048,0.038027205,0,1
1584450720424,NaN,0.04579879,-0.21484375,-0.95092773,0.18676758,1584450718170,-8600930331048,0.038027205,0,1
1584450720446,NaN,0.058623467,-0.21826172,-0.95703125,0.18261719,1584450718250,-8600930331048,0.038027205,0,1
1584450720451,NaN,0.066526435,-0.2133789,-0.95458984,0.17993164,1584450718330,-8600930331048,0.038027205,0,1
1584450720453,NaN,0.076390155,-0.22094727,-0.951416,0.19165039,1584450718410,-8600930331048,0.038027205,0,1
1584450720454,NaN,0.07766539,-0.2097168,-0.95458984,0.18432617,1584450718490,-8600930331048,0.038027205,0,1
1584450720456,NaN,0.05922714,-0.21264648,-0.95410156,0.20385742,1584450718570,-8600930331048,0.038027205,0,1
1584450720457,NaN,0.04420951,-0.21411133,-0.94799805,0.1875,1584450718650,-8600930331048,0.038027205,0,1
1584450720475,NaN,0.03901424,-0.2006836,-0.9436035,0.18359375,1584450718730,-8600930331048,0.038027205,0,1
1584450720476,NaN,0.035341162,-0.19555664,-0.9494629,0.18017578,1584450718810,-8600930331048,0.038027205,0,1
1584450720478,NaN,0.022487594,-0.19677734,-0.9445801,0.19116211,1584450718890,-8600930331048,0.038027205,0,1
1584450720479,NaN,0.0024296355,-0.18847656,-0.94091797,0.17895508,1584450718970,-8600930331048,0.038027205,0,1
1584450720480,NaN,-0.0059329704,-0.20898438,-0.95703125,0.18896484,1584450719050,-8600930331048,0.038027205,0,1
1584450720481,NaN,-0.0133029595,-0.21582031,-0.9526367,0.18017578,1584450719130,-8600930331048,0.038027205,0,1
1584450720483,NaN,-0.03361815,-0.22973633,-0.953125,0.1965332,1584450719210,-8600930331048,0.038027205,0,1
1584450720488,NaN,-0.05531804,-0.23461914,-0.94873047,0.19970703,1584450719290,-8600930331048,0.038027205,0,1
1584450720492,NaN,-0.06391072,-0.21850586,-0.9453125,0.20019531,1584450719370,-8600930331048,0.038027205,0,1
1584450720496,NaN,-0.08033898,-0.2211914,-0.9472656,0.19677734,1584450719450,-8600930331048,0.038027205,0,1
1584450720502,NaN,-0.08015897,-0.2368164,-0.95092773,0.2097168,1584450719530,-8600930331048,0.038027205,0,1
1584450720507,NaN,-0.08675143,-0.2211914,-0.9445801,0.1940918,1584450719610,-8600930331048,0.038027205,0,1
