local_ts,breathing_rate,breathing_signal,accel_x,accel_y,accel_z,bs_timestamp,rs_ts,activity_level,current_exercise,pred_exercise
1584104554676,NaN,-0.09687555,0.45629883,-0.84106445,-0.30517578,1584104551947,-6893061135826,0.016991908,7,1
1584104554677,NaN,-0.10795254,0.4560547,-0.8479004,-0.30395508,1584104552027,-6893061135826,0.016991908,7,1
1584104554686,NaN,-0.102443516,0.45507812,-0.8413086,-0.3088379,1584104552107,-6893061135826,0.016991908,7,1
1584104554710,NaN,-0.081321605,0.45703125,-0.8383789,-0.3083496,1584104552187,-6893061135826,0.016991908,7,1
1584104554711,NaN,-0.059081484,0.45776367,-0.8430176,-0.30981445,1584104552267,-6893061135826,0.016991908,7,1
1584104554712,NaN,-0.030054487,0.45385742,-0.8432617,-0.31420898,1584104552347,-6893061135826,0.016991908,7,1
1584104554713,NaN,-0.009805902,0.45263672,-0.84643555,-0.30444336,1584104552427,-6893061135826,0.016991908,7,1
1584104554714,NaN,0.022740385,0.4560547,-0.83813477,-0.30737305,1584104552507,-6893061135826,0.016991908,7,1
1584104554739,NaN,0.053800892,0.4555664,-0.83691406,-0.30908203,1584104552587,-6893061135826,0.016991908,7,1
1584104554740,NaN,0.07339576,0.45361328,-0.84472656,-0.31298828,1584104552667,-6893061135826,0.016991908,7,1
1584104554741,NaN,0.0920375,0.45483398,-0.8395996,-0.31274414,1584104552747,-6893061135826,0.016991908,7,1
1584104554742,NaN,0.114625,0.45043945,-0.8432617,-0.31445312,1584104552827,-6893061135826,0.016991908,7,1
1584104554743,NaN,0.1230695,0.45825195,-0.8432617,-0.31640625,1584104552907,-6893061135826,0.016991908,7,1
1584104554744,NaN,0.13435258,0.4543457,-0.84228516,-0.31152344,1584104552987,-6893061135826,0.016991908,7,1
1584104554745,NaN,0.13346334,0.4519043,-0.83862305,-0.3095703,1584104553067,-6893061135826,0.016991908,7,1
1584104554749,NaN,0.11758486,0.4663086,-0.84375,-0.30664062,1584104553147,-6893061135826,0.016991908,7,1
1584104554751,NaN,0.09135649,0.4650879,-0.8417969,-0.2919922,1584104553227,-6893061135826,0.016991908,7,1
1584104554755,NaN,0.0681169,0.46704102,-0.83862305,-0.3088379,1584104553307,-6893061135826,0.017252987,7,1
1584104554758,NaN,0.045049246,0.46728516,-0.8503418,-0.29467773,1584104553387,-6893061135826,0.018382022,7,1
1584104554761,NaN,0.015991623,0.46606445,-0.84277344,-0.29345703,1584104553467,-6893061135826,0.018382022,7,1
1584104554765,NaN,-0.019496555,0.46777344,-0.84277344,-0.28979492,1584104553547,-6893061135826,0.018382022,7,1
1584104554767,30.0,-0.04563212,0.46557617,-0.8532715,-0.2993164,1584104553627,-6893061135826,0.018382022,7,1
1584104554771,NaN,-0.062249895,0.46411133,-0.8552246,-0.31225586,1584104553707,-6893061135826,0.018382022,7,1
1584104554773,NaN,-0.043726984,0.44506836,-0.8442383,-0.35546875,1584104553787,-6893061135826,0.048483893,7,1
1584104554777,NaN,-0.05303812,0.46899414,-0.87158203,-0.3227539,1584104553867,-6893061135826,0.04889156,7,1
1584104554780,NaN,-0.10840032,0.4736328,-0.88061523,-0.26098633,1584104553947,-6893061135826,0.06259672,7,1
1584104554783,NaN,-0.24013114,0.39379883,-0.8935547,-0.1303711,1584104554027,-6893061135826,0.15362693,7,1
1584104554786,NaN,-0.3890036,0.42749023,-0.95288086,-0.119628906,1584104554107,-6893061135826,0.15362693,7,1
1584104554789,NaN,-0.5413574,0.3955078,-0.9189453,-0.07885742,1584104554187,-6893061135826,0.15362693,7,1
1584104554793,NaN,-0.7227834,0.28979492,-0.90771484,-0.06323242,1584104554267,-6893061135826,0.15362693,7,1
1584104554797,NaN,-0.93564147,0.28686523,-0.97558594,-0.033935547,1584104554347,-6893061135826,0.15362693,7,1
1584104554799,NaN,-1.2265975,0.32885742,-0.9980469,0.048583984,1584104554427,-6893061135826,0.15362693,7,1
1584104557243,NaN,-1.4487547,0.25463867,-0.92578125,-0.024658203,1584104554507,5357292800574,0.15362693,7,1
1584104557248,NaN,-1.8038521,0.19482422,-0.96899414,0.09716797,1584104554587,5357292800574,0.15362693,7,1
1584104557253,NaN,-2.095376,0.14453125,-0.8786621,-0.0146484375,1584104554667,5357292800574,0.15362693,7,1
1584104557261,NaN,-2.537433,0.32470703,-0.9819336,0.099609375,1584104554747,5357292800574,0.23702987,7,1
1584104557265,NaN,-2.9189956,0.29223633,-0.95043945,0.095947266,1584104554827,5357292800574,0.23702987,7,1
1584104557268,NaN,-3.1488552,0.30688477,-0.94555664,0.030517578,1584104554907,5357292800574,0.23702987,7,1
1584104557271,NaN,-3.2085705,0.24243164,-0.9716797,0.052734375,1584104554987,5357292800574,0.23702987,7,1
1584104557274,NaN,-3.229703,0.19042969,-0.920166,0.021972656,1584104555067,5357292800574,0.23702987,7,1
1584104557276,NaN,-3.133839,0.2824707,-1.0339355,-0.038330078,1584104555147,5357292800574,0.23702987,7,1
1584104557280,NaN,-2.981685,0.28100586,-0.9213867,-0.020507812,1584104555227,5357292800574,0.23702987,7,1
1584104557282,NaN,-2.7487109,0.2446289,-0.9753418,-0.059570312,1584104555307,5357292800574,0.23702987,7,1
1584104557285,NaN,-2.3884537,0.21655273,-1.0117188,-0.060791016,1584104555387,5357292800574,0.23702987,7,1
1584104557289,NaN,-2.156738,0.21362305,-0.970459,-0.029785156,1584104555467,5357292800574,0.23702987,7,1
1584104557293,NaN,-1.6817466,0.26513672,-1.0187988,-0.016357422,1584104555547,5357292800574,0.23702987,7,1
1584104557297,NaN,-1.4327669,0.18041992,-0.9729004,0.05078125,1584104555627,5357292800574,0.23702987,7,1
