"# PR data"
"# Start time: 20191112T205419"
"# Subject: Adela"
"# Activity type: Step ups"
"# Correctness: Correct"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1573592059958","0","-0.26660156","-0.95996094","-0.07714844","5.65625","6.21875","-1.1875"
"1573592059961","1","-0.2548828","-0.96972656","-0.09082031","1.5625","5.0","0.03125"
"1573592059961","2","-0.27441406","-0.9765625","-0.072265625","0.53125","3.90625","0.09375"
"1573592059962","3","-0.25878906","-0.9736328","-0.078125","-1.90625","6.15625","2.0"
"1573592059962","4","-0.24316406","-0.9765625","-0.080078125","-4.21875","5.53125","2.0"
"1573592059962","5","-0.25097656","-0.9716797","-0.08203125","-4.09375","4.75","1.09375"
"1573592059962","6","-0.24609375","-0.98339844","-0.0859375","-4.78125","5.96875","0.65625"
"1573592059963","7","-0.23242188","-0.9951172","-0.09472656","-5.3125","3.84375","-0.125"
"1573592059963","8","-0.23144531","-0.98046875","-0.0859375","-5.03125","0.84375","-0.75"
"1573592059963","9","-0.22460938","-0.9765625","-0.09375","-6.53125","-2.21875","0.21875"
"1573592060357","10","-0.23046875","-0.96777344","-0.103515625","-3.25","4.6875","-0.625"
"1573592060358","11","-0.25390625","-0.9814453","-0.095703125","-7.53125","3.28125","-4.46875"
"1573592060358","12","-0.21582031","-0.9609375","-0.07519531","-2.34375","0.59375","-1.71875"
"1573592060360","13","-0.23730469","-0.99609375","-0.125","-3.625","-7.15625","-1.0625"
"1573592060366","14","-0.22070312","-0.99316406","-0.08496094","-5.5625","-5.375","-2.40625"
"1573592060366","15","-0.28222656","-1.0400391","-0.07128906","-15.875","2.4375","1.5625"
"1573592060366","16","-0.3466797","-1.0019531","-0.09472656","-15.9375","10.125","8.59375"
"1573592060366","17","-0.42382812","-0.8066406","-0.068359375","-6.3125","12.4375","26.40625"
"1573592060367","18","-0.35546875","-0.94433594","-0.17773438","13.96875","6.46875","25.625"
